Wall time,Step,Value
1607225327.0228925,5,-355.3148498535156
1607225337.9009182,6,-311.2113952636719
1607225461.3902977,11,-162.9139862060547
1607225494.1171775,14,-285.7127380371094
1607225576.165747,15,-217.1469268798828
1607225608.9992676,18,-155.834716796875
1607225619.9634786,19,-163.94134521484375
1607225701.6192563,20,-127.21712493896484
1607225730.7030203,24,-61.27680969238281
1607225957.159758,36,-60.11638641357422
1607225970.5176349,40,-61.87508010864258
1607225976.9509218,42,-37.74644088745117
1607225985.595622,44,-60.095577239990234
1607225991.80072,45,-69.37223815917969
1607226071.4756944,47,-133.6634979248047
1607226117.1530242,53,-32.86189651489258
1607226200.079616,54,-117.36246490478516
1607226205.7238197,55,-59.557342529296875
1607226208.3765934,56,-38.07986831665039
1607226210.2286384,57,-35.659912109375
1607226237.1080937,65,-39.070892333984375
1607226321.1646118,67,-35.22106170654297
1607226332.0722091,68,-179.99900817871094
1607226337.9607515,71,-31.404386520385742
1607226339.7607536,72,-31.64276695251465
1607226341.668813,73,-32.72686767578125
1607226344.1777909,74,-50.95365905761719
1607226355.5592432,79,-34.674869537353516
1607226366.836698,84,-33.05329513549805
1607226409.2550712,87,-55.955562591552734
1607226411.4483774,88,-36.44832992553711
1607226423.524697,94,-32.03184127807617
1607226438.3624542,102,-31.14101791381836
1607226444.6535015,105,-33.62576675415039
1607226446.435595,106,-33.158226013183594
1607226459.8638484,113,-31.303285598754883
1607226477.4006517,116,-30.204877853393555
1607226482.342557,118,-45.32459259033203
1607226495.9310358,125,-31.90114974975586
1607226497.7170725,126,-30.654037475585938
1607226502.9947848,129,-32.86563491821289
1607226505.021355,130,-35.61113739013672
1607226526.3709757,139,-30.984041213989258
1607226541.523908,141,-31.4252986907959
1607226543.1979206,142,-30.94986915588379
1607226545.0503266,143,-31.487987518310547
1607226561.2418292,150,-32.986331939697266
1607226570.5291069,155,-33.02775573730469
1607226574.200376,157,-31.03398895263672
1607226576.8954506,158,-35.42436981201172
1607226586.5909166,162,-35.033355712890625
1607226621.226649,167,-40.1191291809082
1607226623.1946619,168,-31.2723331451416
1607226628.8618023,171,-32.54741287231445
1607226640.2208567,177,-31.952239990234375
1607226642.4363427,178,-40.24885559082031
1607226646.3202004,180,-32.347782135009766
1607226651.7923217,183,-31.340709686279297
1607226655.4923904,185,-30.889232635498047
1607226657.317553,186,-30.235525131225586
1607226661.4219453,188,-30.870594024658203
1607226665.0157921,190,-31.173887252807617
1607226666.8268707,191,-29.75550651550293
1607226692.0842006,198,-30.79332733154297
1607226707.0131557,206,-30.430112838745117
1607226708.8668056,207,-30.585063934326172
1607226710.6077428,208,-29.955570220947266
1607226717.8099515,212,-31.03723907470703
1607226736.1327398,222,-30.885372161865234
1607226738.081739,223,-32.01298522949219
1607226753.694464,225,-34.278499603271484
1607226760.857242,229,-29.4512939453125
1607226766.2918813,232,-31.972198486328125
1607226768.2450643,233,-33.08084487915039
1607226770.002067,234,-28.673181533813477
1607226775.3191252,237,-29.929792404174805
1607226797.3469062,249,-29.793115615844727
1607226819.973396,255,-29.60959243774414
1607226825.3682728,258,-30.209882736206055
1607226829.0122774,260,-30.66095733642578
1607226830.8742912,261,-31.386478424072266
1607226834.5711555,263,-32.025367736816406
1607226841.7049406,267,-29.65038299560547
1607226849.0719225,271,-29.73656463623047
1607226852.7361834,273,-30.578020095825195
1607226861.9975245,278,-30.37482452392578
1607226899.2263691,292,-29.439664840698242
1607226908.119527,297,-30.3582706451416
1607226910.0495281,298,-31.667766571044922
1607226917.5116355,302,-29.530895233154297
1607226919.1932075,303,-28.07823371887207
1607226926.3812587,307,-28.693988800048828
1607226928.0169926,308,-28.510831832885742
1607226931.6369896,310,-30.158288955688477
1607226936.761997,313,-32.48408126831055
1607226958.3837821,318,-29.4716854095459
1607226960.5137637,319,-36.566261291503906
1607226962.3857982,320,-31.194971084594727
1607226971.5475674,325,-32.591426849365234
1607226973.419758,326,-30.625782012939453
1607226975.1608198,327,-28.819751739501953
1607226980.5682867,330,-30.28407859802246
1607226996.9905975,339,-28.93482208251953
1607227000.4746008,341,-29.114404678344727
1607227023.116199,347,-29.355958938598633
1607227034.032135,353,-29.443010330200195
1607227035.7901325,354,-29.072675704956055
1607227046.467713,360,-30.88897132873535
1607227051.8047159,363,-28.06389045715332
1607227059.1541417,367,-32.19142150878906
1607227066.3687997,371,-28.433895111083984
1607227070.0557663,373,-29.95583724975586
1607227087.8475149,377,-34.318546295166016
1607227089.6982312,378,-29.814958572387695
1607227091.4247954,379,-29.411663055419922
1607227095.0309443,381,-29.767366409301758
1607227104.1889532,386,-28.9840145111084
1607227113.1848032,391,-35.451473236083984
1607227114.94309,392,-30.574508666992188
1607227116.8190103,393,-31.249221801757812
1607227155.6862683,408,-32.18903350830078
1607227167.8123767,415,-29.54874038696289
1607227178.4770236,421,-29.367509841918945
1607227180.0669196,422,-28.7198486328125
1607227183.5876439,424,-32.49394226074219
1607227187.1189158,426,-28.27210235595703
1607227194.1988196,430,-30.774606704711914
1607227221.174423,439,-29.11025619506836
1607227225.479946,441,-41.54632568359375
1607227227.2172132,442,-29.3526611328125
1607227232.512537,445,-29.172855377197266
1607227243.4000335,451,-29.287628173828125
1607227265.9523172,459,-33.37740707397461
1607227267.7361133,460,-30.952503204345703
1607227285.2521331,463,-30.034332275390625
1607227287.1121345,464,-31.282512664794922
1607227294.250133,468,-29.26125144958496
1607227302.9429052,473,-28.932802200317383
1607227304.6329193,474,-27.810741424560547
1607227323.8485494,485,-29.593454360961914
1607227329.0186706,488,-29.839191436767578
1607227330.6486573,489,-27.861513137817383
1607227334.2826655,491,-30.174795150756836
1607227368.6837022,493,-28.85205841064453
1607227393.1424778,507,-34.68622970581055
1607227401.8811924,512,-29.31545066833496
1607227405.6173608,514,-30.33814239501953
1607227410.8084157,517,-30.856298446655273
1607227414.4644191,519,-32.30379104614258
1607227434.4008756,524,-28.878862380981445
1607227435.9099154,525,-28.28945541381836
1607227446.049307,531,-29.21150016784668
1607227449.5983503,533,-29.856014251708984
1607227451.3338332,534,-29.95067024230957
1607227454.818719,536,-29.17717742919922
1607227456.520683,537,-28.508899688720703
1607227461.405056,540,-28.25482749938965
1607227464.932398,542,-30.211589813232422
1607227482.9035397,547,-28.20977210998535
1607227484.6069093,548,-28.43387794494629
1607227571.0987656,557,-28.549379348754883
1607227574.474751,559,-27.57465362548828
1607227581.445008,563,-28.44917869567871
1607227583.191036,564,-29.241655349731445
1607227584.9239612,565,-29.58768653869629
1607227591.9161723,569,-28.5703182220459
1607227598.7946923,573,-31.246103286743164
1607227600.6147206,574,-30.17649269104004
1607227605.8247576,577,-31.680572509765625
1607227609.3262587,579,-31.458974838256836
1607227611.076014,580,-27.98695945739746
1607227612.7056963,581,-27.434001922607422
1607227625.458428,582,-28.509552001953125
1607227627.2099473,583,-29.746448516845703
1607227628.9679525,584,-29.18309783935547
1607227632.414952,586,-31.68592643737793
1607227634.0664153,587,-27.7717227935791
1607227642.56675,592,-28.11324119567871
1607227644.2857182,593,-28.96744155883789
1607227651.4075847,597,-29.053924560546875
1607227656.6764174,600,-31.873886108398438
1607227660.1536174,602,-28.712276458740234
1607227671.1241162,608,-29.841310501098633
1607227674.5888355,610,-28.6342716217041
1607227694.4357388,615,-28.62921905517578
1607227701.6186223,619,-28.870445251464844
1607227703.3216596,620,-28.616851806640625
1607227706.6676302,622,-28.745393753051758
1607227728.484051,634,-29.191160202026367
1607227740.4595785,641,-29.01987075805664
1607227742.199317,642,-31.794218063354492
1607227756.8549771,644,-29.779720306396484
1607227758.46098,645,-28.631235122680664
1607227760.1600275,646,-28.111576080322266
1607227761.8314502,647,-28.691030502319336
1607227766.1152554,649,-39.77513122558594
1607227771.351667,652,-29.930553436279297
1607227778.3712938,656,-28.50883674621582
1607227780.0993426,657,-30.670215606689453
1607227786.8662312,661,-29.21868133544922
1607227792.0404217,664,-29.335054397583008
1607227799.167146,668,-31.124135971069336
1607227804.4342306,671,-29.31224822998047
1607227806.1413772,672,-28.819507598876953
1607227807.7677567,673,-28.284574508666992
1607227809.397726,674,-27.50029754638672
1607227821.9940355,675,-29.18727684020996
1607227825.4552839,677,-28.346885681152344
1607227827.407287,678,-34.1623649597168
1607227829.0592854,679,-28.146240234375
1607227834.23733,682,-28.353435516357422
1607227835.932329,683,-28.372241973876953
1607227837.5512931,684,-27.592172622680664
1607227841.0567503,686,-30.17530059814453
1607227844.5427651,688,-30.03902816772461
1607227846.251345,689,-28.297897338867188
1607227858.47946,696,-28.498367309570312
1607227863.6487117,699,-28.666044235229492
1607227871.1640193,703,-28.657102584838867
1607227887.6864574,706,-29.623226165771484
1607227891.040214,708,-29.426298141479492
1607227894.365611,710,-31.221975326538086
1607227901.5945768,714,-34.28907012939453
1607227908.4015782,718,-29.2878360748291
1607227913.3055718,721,-28.714580535888672
1607227915.023703,722,-29.747722625732422
1607227916.7077038,723,-29.21963882446289
1607227918.3737054,724,-28.336589813232422
1607227928.8989987,730,-31.16289710998535
1607227940.6193948,736,-28.114566802978516
1607227954.8310678,738,-28.317171096801758
1607227956.5525424,739,-28.487165451049805
1607227963.4168618,743,-27.69420623779297
1607227968.562666,746,-28.779232025146484
1607227970.2376661,747,-28.586509704589844
1607227975.3487525,750,-28.26807975769043
1607227977.3326218,751,-34.68403244018555
1607227979.2503738,752,-32.35531997680664
1607227982.7828534,754,-28.4582462310791
1607227986.171854,756,-27.04589080810547
1607227996.7564483,762,-28.466691970825195
1607228002.1146774,765,-29.934717178344727
