Wall time,Step,Value
1607252920.0529597,5,200.0
1607253204.9138236,18,200.0
1607253341.7261899,24,200.0
1607253525.9328306,40,22.0
1607253528.270022,42,26.0
1607253613.7869463,45,31.0
1607253626.603726,47,200.0
1607253713.112243,53,200.0
1607253745.7420032,56,200.0
1607253976.2951767,71,27.0
1607253989.7479022,74,19.0
1607254025.993232,94,18.0
1607254035.2297232,102,19.0
1607254038.4160292,105,19.0
1607254039.4465714,106,19.0
1607254048.0502377,113,22.0
1607254086.414309,126,24.0
1607254101.2763846,139,20.0
1607254114.9848144,150,24.0
1607254121.5724137,155,26.0
1607254125.0878735,158,21.0
1607254145.9669888,167,23.0
1607254147.2873898,168,24.0
1607254161.9753983,178,21.0
1607254167.7953901,183,20.0
1607254170.06153,185,20.0
1607254171.1505613,186,20.0
1607254175.4390252,190,20.0
1607254184.0918372,198,20.0
1607254192.9270027,206,18.0
1607254194.0556507,207,21.0
1607254206.9470417,212,18.0
1607254219.549237,223,23.0
1607254225.9866176,229,20.0
1607254231.6602397,234,19.0
1607254235.082834,237,20.0
1607254247.626654,249,19.0
1607254254.4166906,255,21.0
1607254266.8864238,260,19.0
1607254274.2826252,267,18.0
1607254278.8511796,271,21.0
1607254281.1289763,273,19.0
1607254301.1390564,292,20.0
1607254306.061398,297,18.0
1607254307.1436398,298,20.0
1607254312.0919855,303,18.0
1607254317.014828,308,17.0
1607254325.5034986,310,19.0
1607254333.441685,318,17.0
1607254334.3585904,319,17.0
1607254345.6397142,330,18.0
1607254354.194005,339,17.0
1607254361.7696474,347,18.0
1607254376.9970849,363,19.0
1607254386.8760488,367,17.0
1607254396.382328,377,17.0
1607254437.349632,421,17.0
1607254438.2700615,422,17.0
1607254452.260146,430,17.0
1607254461.0829127,439,20.0
1607254462.9174175,441,17.0
1607254463.8336275,442,17.0
1607254466.5544372,445,17.0
1607254472.6157076,451,17.0
1607254486.7257867,460,83.0
1607254489.484202,463,17.0
1607254490.4017873,464,17.0
1607254499.6239288,474,17.0
1607254522.3954105,491,17.0
1607254524.249053,493,17.0
1607254538.2532187,507,17.0
1607254543.049258,512,20.0
1607254544.8975546,514,17.0
1607254547.7201378,517,18.0
1607254555.4707968,525,17.0
1607254567.8275287,531,18.0
1607254569.674707,533,17.0
1607254572.436707,536,17.0
1607254578.0924268,542,17.0
1607254582.6862605,547,17.0
1607254592.0367577,557,17.0
1607254597.5838163,563,17.0
1607254603.268759,569,17.0
1607254606.9531083,573,17.0
1607254612.4464672,579,17.0
1607254614.3146806,581,17.0
1607254617.0850604,584,17.0
1607254618.92107,586,17.0
1607254619.8361025,587,17.0
1607254630.2431412,592,17.0
1607254631.1121554,593,16.0
1607254639.3706362,602,17.0
1607254646.7808027,610,17.0
1607254651.4059317,615,17.0
1607254656.056218,620,17.0
1607254657.895296,622,17.0
1607254668.9737153,634,17.0
1607254675.4220138,641,17.0
1607254676.3410344,642,17.0
1607254678.2212389,644,17.0
1607254680.1169002,646,17.0
1607254681.0348873,647,17.0
1607254689.015664,649,17.0
1607254700.1828744,661,17.0
1607254703.0014749,664,17.0
1607254706.6962025,668,17.0
1607254709.4496374,671,17.0
1607254712.200318,674,17.0
1607254715.920906,678,17.0
1607254716.8349254,679,17.0
1607254720.5319412,683,17.0
1607254725.2198083,688,18.0
1607254735.3730853,699,17.0
1607254741.7688246,706,17.0
1607254755.3469198,714,17.0
1607254759.034106,718,17.0
1607254761.7879758,721,17.0
1607254762.7029126,722,17.0
1607254763.6249566,723,17.0
1607254770.241353,730,17.0
1607254775.7327337,736,16.0
1607254777.5886834,738,17.0
1607254778.5106606,739,17.0
1607254782.2121308,743,17.0
1607254785.9081373,747,17.0
1607254789.6259775,751,17.0
1607254790.5440202,752,17.0
1607254794.1826036,756,17.0
1607254802.4467416,765,17.0
1607254812.2225738,769,17.0
1607254813.140594,770,17.0
1607254814.0642657,771,17.0
1607254815.9324977,773,17.0
1607254816.862797,774,17.0
1607254822.3877368,780,17.0
1607254826.0471773,784,16.0
1607254827.026805,785,18.0
1607254828.871895,787,17.0
1607254830.708293,789,17.0
1607254833.4747272,792,17.0
1607254834.3405302,793,16.0
1607254835.2045965,794,16.0
1607254838.868187,798,17.0
1607254842.6640027,802,17.0
1607254847.3121305,807,17.0
1607254848.2284858,808,17.0
1607254849.1434274,809,17.0
1607254876.5720637,832,17.0
1607254880.2697847,836,17.0
1607254882.0420022,838,17.0
1607254886.6385024,843,17.0
1607254908.7652137,867,17.0
1607254910.5436828,869,17.0
1607254915.1645727,874,17.0
1607254917.0064335,876,17.0
1607254920.7120547,880,17.0
1607254922.5431137,882,17.0
1607254936.0502617,890,17.0
1607254941.5344186,896,17.0
1607254945.2300992,900,17.0
1607254951.6670678,907,17.0
1607254953.5187025,909,17.0
1607254959.05436,915,17.0
1607254960.8944628,917,17.0
1607254963.7321813,920,17.0
1607254966.4946053,923,17.0
1607254973.8045032,931,17.0
1607254974.7286465,932,17.0
1607254977.4607494,935,17.0
1607254983.933402,942,17.0
1607254992.8301368,945,17.0
1607255001.156196,954,17.0
1607255004.829293,958,17.0
1607255007.597498,961,17.0
1607255008.5114012,962,17.0
1607255016.760735,971,17.0
1607255017.711093,972,17.0
1607255021.3583205,976,16.0
1607255023.1551976,978,16.0
1607255024.0752165,979,17.0
1607255027.704467,983,17.0
1607255028.6356127,984,17.0
1607255031.4056983,987,17.0
1607255032.3147707,988,17.0
1607255040.5311627,996,16.0
1607255044.0969498,1000,17.0
1607255045.879081,1002,16.0
1607255053.563944,1004,16.0
1607255054.4906585,1005,17.0
1607255062.6167166,1014,17.0
