Wall time,Step,Value
1607220983.1832523,818,30.0
1607220988.8097746,821,30.0
1607220995.5409458,825,30.0
1607221000.4552524,828,30.0
1607221005.4593952,831,30.0
1607221007.4241657,832,36.0
1607221010.880029,834,33.0
1607221014.1377912,836,31.0
1607221017.4937,838,31.0
1607221026.2221344,843,33.0
1607221031.4161627,846,32.0
1607221056.6764495,848,31.0
1607221082.1758745,863,30.0
1607221089.5997407,867,33.0
1607221093.1118584,869,32.0
1607221094.7933059,870,31.0
1607221101.740378,874,31.0
1607221105.16281,876,33.0
1607221106.860926,877,31.0
1607221123.2919562,880,31.0
1607221126.591681,882,30.0
1607221129.8459568,884,30.0
1607221134.9495862,887,32.0
1607221138.2140672,889,30.0
1607221139.8420424,890,30.0
1607221143.186384,892,29.0
1607221150.0697324,896,35.0
1607221156.7047613,900,30.0
1607221168.7953272,907,29.0
1607221170.4258392,908,30.0
1607221172.2238579,909,33.0
1607221173.8498592,910,30.0
1607221188.5847416,912,30.0
1607221193.5761473,915,29.0
1607221195.449294,916,34.0
1607221197.252108,917,33.0
1607221202.5650835,920,32.0
1607221204.2920845,921,30.0
1607221206.061729,922,32.0
1607221207.649599,923,29.0
1607221221.910473,931,36.0
1607221223.6145084,932,31.0
1607221228.5358493,935,29.0
1607221240.4673748,942,33.0
1607221256.1300406,945,31.0
1607221269.5070307,953,30.0
1607221271.2500331,954,32.0
1607221274.5670924,956,29.0
1607221276.2080119,957,30.0
1607221277.8844905,958,31.0
1607221282.775803,961,30.0
1607221284.5127616,962,32.0
1607221287.8544052,964,32.0
1607221291.1949897,966,32.0
1607221292.779969,967,29.0
1607221300.108042,971,32.0
1607221302.0100446,972,35.0
1607221320.2167103,976,28.0
1607221321.9137118,977,31.0
1607221323.4778247,978,29.0
1607221325.0486953,979,29.0
1607221330.0297856,982,29.0
1607221331.6191826,983,29.0
1607221333.2636845,984,30.0
1607221338.4858227,987,36.0
1607221340.2352173,988,31.0
1607221353.59159,996,34.0
1607221360.1509192,1000,30.0
1607221363.6273365,1002,31.0
1607221367.0711806,1004,30.0
1607221368.638838,1005,29.0
1607221385.684524,1008,31.0
1607221391.5290327,1011,46.0
1607221393.1980562,1012,31.0
1607221395.064026,1013,34.0
1607221396.7578566,1014,31.0
1607221401.5872445,1017,29.0
1607221415.40017,1025,34.0
1607221419.1891735,1027,33.0
1607221422.5829835,1029,33.0
1607221425.7415965,1031,28.0
1607221427.5805979,1032,34.0
1607221432.607855,1035,33.0
1607221435.7809079,1037,29.0
1607221439.2261708,1039,30.0
1607221458.9570057,1044,30.0
1607221471.0643358,1051,36.0
1607221472.6993685,1052,30.0
1607221477.780511,1055,30.0
1607221481.2689507,1057,30.0
1607221492.472042,1063,31.0
1607221494.3945618,1064,35.0
1607221498.1621802,1066,36.0
1607221501.4286277,1068,31.0
1607221519.1121714,1072,29.0
1607221525.8820422,1076,30.0
1607221529.3785527,1078,34.0
1607221538.0189338,1083,30.0
1607221539.6289346,1084,29.0
1607221541.3200257,1085,31.0
1607221553.3823588,1092,29.0
1607221555.1123884,1093,32.0
1607221565.3810341,1099,31.0
1607221583.130298,1103,33.0
1607221584.9308136,1104,33.0
1607221586.5808134,1105,30.0
1607221601.583547,1114,31.0
1607221605.0078988,1116,31.0
1607221610.0974655,1119,31.0
1607221620.3198586,1125,32.0
1607221621.9530277,1126,30.0
1607221628.882682,1130,31.0
1607221631.7926133,1131,53.0
1607221635.2202182,1133,33.0
1607221648.467917,1134,32.0
1607221650.0348897,1135,29.0
1607221655.3001688,1138,31.0
1607221673.6360557,1149,29.0
1607221678.5977879,1152,29.0
1607221683.4641316,1155,29.0
1607221685.278159,1156,33.0
1607221686.9529836,1157,31.0
1607221691.9169946,1160,33.0
1607221693.6089973,1161,31.0
1607221695.9259987,1162,42.0
1607221730.8560455,1177,30.0
1607221735.9116728,1180,31.0
1607221739.4325202,1182,31.0
1607221741.0842705,1183,30.0
1607221744.5852058,1185,33.0
1607221746.4500484,1186,33.0
1607221751.692918,1189,31.0
1607221756.5477862,1192,29.0
1607221758.2600775,1193,31.0
1607221759.935136,1194,31.0
1607221761.7730672,1195,34.0
1607221764.999781,1197,29.0
1607221779.8027751,1199,29.0
1607221783.2679367,1201,33.0
1607221788.5464356,1204,32.0
1607221791.7098653,1206,28.0
1607221795.1995203,1208,34.0
1607221798.6274135,1210,31.0
1607221802.0970592,1212,31.0
1607221805.8248286,1214,36.0
1607221822.7924943,1224,31.0
1607221829.6101933,1228,32.0
1607221846.8258696,1232,33.0
1607221848.4520054,1233,30.0
1607221850.0320435,1234,29.0
1607221853.3612208,1236,32.0
1607221858.244534,1239,29.0
1607221863.4668248,1242,29.0
1607221866.9954407,1244,31.0
1607221871.9504933,1247,30.0
1607221881.937397,1253,32.0
1607221885.1715202,1255,30.0
1607221888.4995754,1257,29.0
1607221890.2137017,1258,31.0
1607221895.5163438,1261,30.0
1607221897.1353443,1262,30.0
1607221898.7633827,1263,30.0
1607221915.1716967,1266,35.0
1607221928.7699819,1274,29.0
1607221937.0608537,1279,28.0
1607221940.4092104,1281,30.0
1607221950.737378,1287,31.0
1607221957.5824244,1291,31.0
1607221959.2071009,1292,29.0
1607221960.987193,1293,33.0
1607221962.5480676,1294,29.0
1607221977.043804,1296,30.0
1607221983.6547375,1300,32.0
1607221988.748629,1303,32.0
1607222000.8448012,1310,32.0
1607222004.163216,1312,30.0
1607222009.101404,1315,29.0
1607222010.7528896,1316,30.0
1607222015.670209,1319,30.0
1607222017.3702269,1320,31.0
1607222025.6743205,1325,30.0
1607222027.3161004,1326,30.0
1607222029.0209398,1327,31.0
1607222045.5881696,1330,33.0
1607222050.6162863,1333,30.0
1607222052.307285,1334,31.0
1607222054.0912857,1335,33.0
1607222055.740659,1336,30.0
1607222057.501169,1337,32.0
1607222067.5190818,1343,30.0
1607222077.6237907,1349,31.0
1607222079.3903053,1350,32.0
1607222088.8590827,1355,33.0
1607222095.5437126,1359,31.0
1607222109.915137,1361,29.0
1607222118.8037875,1366,31.0
1607222125.3408692,1370,28.0
1607222137.3158326,1377,30.0
1607222140.9069035,1379,34.0
1607222145.8733375,1382,29.0
1607222149.3288786,1384,32.0
1607222151.0251236,1385,31.0
1607222156.0824428,1388,33.0
1607222157.588206,1389,28.0
1607222160.9874957,1391,32.0
1607222162.7405164,1392,32.0
1607222178.4897249,1395,32.0
1607222206.6209803,1412,32.0
1607222208.2439494,1413,30.0
1607222209.9789844,1414,32.0
1607222211.7500114,1415,32.0
1607222218.404144,1419,34.0
1607222223.2831843,1422,30.0
1607222240.6394475,1426,30.0
1607222242.231419,1427,29.0
1607222243.809556,1428,29.0
1607222250.3396895,1432,30.0
1607222251.9771447,1433,30.0
1607222253.9135346,1434,35.0
1607222257.250227,1436,31.0
1607222260.6252794,1438,31.0
1607222263.8343284,1440,28.0
1607222267.0324378,1442,28.0
1607222280.6761138,1450,33.0
1607222289.0306787,1455,29.0
1607222290.7853348,1456,32.0
1607222316.6277235,1465,31.0
1607222318.3577607,1466,32.0
1607222336.7745042,1477,31.0
1607222343.3497763,1481,30.0
1607222345.10611,1482,32.0
1607222350.14212,1485,31.0
1607222352.2641943,1486,39.0
1607222357.3939073,1489,31.0
1607222371.4295628,1491,30.0
1607222373.1045642,1492,31.0
1607222374.8035636,1493,31.0
1607222386.53762,1500,32.0
1607222388.2825933,1501,32.0
1607222390.095593,1502,33.0
1607222391.716622,1503,30.0
1607222396.9399917,1506,30.0
1607222400.3249958,1508,33.0
1607222401.9545157,1509,30.0
1607222403.5250103,1510,29.0
1607222416.8139966,1518,30.0
1607222424.9915216,1523,30.0
1607222438.2370844,1524,32.0
1607222443.1939795,1527,30.0
1607222454.7256086,1534,29.0
1607222458.017565,1536,29.0
1607222474.6251564,1546,31.0
1607222483.0828097,1551,33.0
1607222484.8138897,1552,32.0
1607222488.2250383,1554,31.0
1607222489.8514662,1555,30.0
1607222510.3962417,1561,30.0
1607222511.9072406,1562,28.0
1607222523.0530343,1568,31.0
1607222525.170038,1569,39.0
1607222540.1964834,1578,29.0
1607222546.6739244,1582,28.0
1607222549.9156086,1584,29.0
1607222556.6386445,1588,29.0
1607222582.9528737,1597,30.0
1607222586.1839058,1599,29.0
1607222591.165359,1602,30.0
1607222594.29852,1604,29.0
1607222595.934638,1605,30.0
1607222602.7009957,1609,29.0
1607222604.2739973,1610,29.0
1607222609.4851615,1613,30.0
1607222618.2682738,1618,32.0
1607222621.6473613,1620,30.0
1607222638.6866431,1624,30.0
1607222641.8976097,1626,30.0
1607222643.4296675,1627,28.0
1607222645.0527058,1628,30.0
1607222648.643019,1630,32.0
1607222651.8773937,1632,29.0
1607222660.317747,1637,29.0
1607222665.20841,1640,29.0
1607222668.7344916,1642,31.0
1607222673.4973402,1645,30.0
1607222678.4773989,1648,29.0
1607222685.1547704,1652,29.0
1607222700.5221846,1655,30.0
1607222707.06672,1659,30.0
1607222708.6343164,1660,29.0
1607222710.3023453,1661,30.0
1607222722.342462,1668,30.0
1607222725.78858,1670,30.0
1607222729.1397252,1672,30.0
1607222733.9246743,1675,29.0
1607222735.5737228,1676,30.0
1607222746.1387331,1682,32.0
1607222747.7107334,1683,29.0
1607222754.5961597,1687,32.0
1607222771.5415373,1691,29.0
1607222776.561887,1694,29.0
1607222778.1891847,1695,30.0
1607222779.824022,1696,30.0
1607222781.5033307,1697,30.0
1607222784.741222,1699,29.0
1607222789.740577,1702,32.0
1607222801.4959614,1709,33.0
1607222803.1511383,1710,30.0
1607222811.3450692,1715,30.0
1607222815.0550275,1717,36.0
1607222816.5700645,1718,28.0
1607222818.1274107,1719,29.0
1607222845.236895,1728,58.0
1607222852.165823,1732,31.0
1607222853.8558228,1733,31.0
1607222855.6177278,1734,32.0
1607222857.19253,1735,29.0
1607222860.4615774,1737,30.0
1607222868.7859678,1742,30.0
1607222870.309083,1743,28.0
1607222873.8761175,1745,30.0
1607222875.4981174,1746,30.0
1607222877.2011182,1747,31.0
1607222882.2555735,1750,30.0
1607222896.3336115,1752,32.0
1607222897.9603872,1753,30.0
1607222899.647962,1754,31.0
1607222914.3292778,1763,29.0
1607222919.150523,1766,29.0
1607222933.71283,1775,29.0
1607222943.4793534,1781,29.0
1607222945.0445056,1782,29.0
1607222965.5616076,1788,29.0
1607222967.1395688,1789,29.0
1607222968.7263367,1790,29.0
1607222971.9367354,1792,29.0
1607222975.126631,1794,29.0
1607222981.5867295,1798,29.0
1607222991.6066022,1804,28.0
1607222993.252608,1805,30.0
1607223006.3617418,1813,30.0
1607223008.0927427,1814,32.0
1607223013.1603856,1817,32.0
1607223028.891953,1820,31.0
1607223035.2514415,1824,29.0
1607223038.5386276,1826,30.0
1607223044.9314053,1830,28.0
1607223055.1513355,1836,30.0
1607223062.1631818,1840,31.0
1607223063.8461957,1841,31.0
1607223068.7944117,1844,30.0
1607223071.9504156,1846,28.0
1607223076.7624195,1849,29.0
1607223094.3072214,1853,33.0
1607223097.6660585,1855,30.0
1607223100.7630615,1857,29.0
1607223102.4081368,1858,30.0
1607223103.9781368,1859,29.0
1607223115.4119093,1866,31.0
1607223118.6209762,1868,29.0
1607223120.2707171,1869,30.0
1607223130.4351861,1875,30.0
1607223132.0641549,1876,30.0
1607223133.8521883,1877,33.0
1607223136.974159,1879,28.0
1607223140.4371614,1881,34.0
1607223170.496786,1893,30.0
1607223185.2544804,1902,29.0
1607223191.9200332,1906,31.0
1607223200.578463,1911,29.0
1607223202.218466,1912,30.0
1607223210.9697034,1917,29.0
1607223212.5421402,1918,29.0
1607223224.6079319,1919,32.0
1607223231.5241036,1923,33.0
1607223233.217772,1924,31.0
1607223243.2739081,1930,30.0
1607223246.5635047,1932,29.0
1607223249.829776,1934,30.0
1607223251.4347792,1935,29.0
1607223253.0734448,1936,30.0
1607223256.4209805,1938,32.0
1607223258.0410943,1939,29.0
1607223265.9609928,1944,28.0
1607223270.9038901,1947,31.0
1607223274.2887506,1949,31.0
1607223290.2761106,1952,29.0
1607223295.2515059,1955,28.0
1607223300.394264,1958,33.0
1607223303.6287746,1960,31.0
1607223313.4938333,1966,30.0
1607223315.022847,1967,28.0
1607223318.307297,1969,30.0
1607223321.4314666,1971,29.0
1607223335.826015,1980,30.0
1607223337.479208,1981,30.0
1607223339.065239,1982,29.0
1607223340.8477814,1983,33.0
1607223376.0469806,1997,29.0
1607223382.7912674,2001,31.0
1607223389.5195286,2005,29.0
1607223391.1125307,2006,29.0
1607223395.9296181,2009,31.0
1607223397.5056665,2010,29.0
1607223402.3885837,2013,30.0
1607223405.6975987,2015,30.0
1607223408.7426062,2017,29.0
1607223427.602423,2022,32.0
1607223432.3631082,2025,29.0
1607223435.5933542,2027,30.0
1607223437.1524007,2028,29.0
1607223440.287422,2030,30.0
1607223445.0969448,2033,31.0
1607223449.7911093,2036,29.0
1607223452.9961128,2038,29.0
1607223457.9844587,2041,30.0
1607223463.0824656,2044,34.0
1607223464.7824922,2045,31.0
1607223469.4361947,2048,28.0
1607223485.3640108,2051,33.0
1607223499.1514952,2059,38.0
1607223500.9282403,2060,32.0
1607223504.3242164,2062,32.0
1607223512.3283887,2067,28.0
1607223520.7078981,2072,29.0
1607223522.2629337,2073,28.0
1607223523.8888993,2074,30.0
1607223527.022902,2076,29.0
1607223528.6569378,2077,30.0
1607223531.7920227,2079,28.0
1607223535.2363667,2081,32.0
1607223550.2674546,2084,32.0
1607223551.9844568,2085,31.0
1607223558.3506696,2089,28.0
1607223566.4981556,2094,29.0
1607223569.7211595,2096,29.0
1607223579.5729907,2102,29.0
1607223581.4709382,2103,35.0
1607223583.0759377,2104,29.0
1607223584.622943,2105,28.0
1607223586.2529414,2106,30.0
1607223591.049079,2109,29.0
1607223594.2253947,2111,28.0
1607223599.314414,2114,33.0
1607223600.8684819,2115,28.0
1607223617.3107462,2118,28.0
1607223620.6166694,2120,32.0
1607223623.8746603,2122,29.0
1607223625.455092,2123,29.0
1607223626.9550912,2124,28.0
1607223633.7316406,2128,30.0
1607223640.1390853,2132,29.0
1607223642.0164392,2133,34.0
1607223643.6184409,2134,29.0
1607223649.8835425,2138,29.0
1607223651.4595442,2139,29.0
1607223654.6513216,2141,30.0
1607223656.3402104,2142,31.0
1607223659.593407,2144,28.0
1607223661.1313286,2145,28.0
1607223662.7527466,2146,30.0
1607223665.8757389,2148,28.0
1607223667.4437537,2149,29.0
1607223670.783669,2151,28.0
1607223685.5597572,2154,28.0
1607223688.9258726,2156,29.0
1607223690.665874,2157,32.0
1607223700.4922135,2163,32.0
1607223702.0626595,2164,29.0
1607223703.8995376,2165,33.0
1607223710.7759964,2169,28.0
1607223714.151646,2171,30.0
1607223717.21765,2173,27.0
1607223723.7007344,2177,29.0
1607223734.9442296,2184,29.0
1607223749.8280845,2187,33.0
1607223753.051145,2189,30.0
1607223756.4761488,2191,30.0
1607223758.044192,2192,29.0
1607223764.3423884,2196,28.0
1607223767.6411657,2198,28.0
1607223769.2282019,2199,29.0
1607223770.800166,2200,29.0
1607223775.6758683,2203,30.0
1607223777.1939042,2204,28.0
1607223782.1358778,2207,34.0
1607223783.723878,2208,29.0
1607223788.3903966,2211,28.0
1607223793.092677,2214,29.0
1607223799.5864804,2218,29.0
1607223819.2611275,2224,32.0
1607223820.8463244,2225,29.0
1607223825.5543287,2228,29.0
1607223827.0702946,2229,28.0
1607223830.2218542,2231,29.0
1607223833.720192,2233,30.0
1607223835.3016782,2234,29.0
1607223838.7948513,2236,34.0
1607223840.3168511,2237,28.0
1607223843.5147345,2239,29.0
1607223845.2478333,2240,32.0
1607223846.7908378,2241,28.0
1607223848.3448763,2242,28.0
1607223851.4319265,2244,29.0
1607223855.211039,2246,39.0
1607223856.7510402,2247,28.0
1607223863.175011,2251,29.0
1607223864.768027,2252,29.0
1607223878.5484276,2254,33.0
1607223883.4662793,2257,29.0
1607223887.072536,2259,38.0
1607223891.8652012,2262,29.0
1607223901.9032924,2268,30.0
1607223911.543008,2274,32.0
1607223918.234133,2278,30.0
1607223923.3798149,2281,32.0
1607223942.5579221,2286,34.0
1607223945.6770182,2288,29.0
1607223950.3866835,2291,29.0
1607223960.0146515,2297,28.0
1607223961.5307093,2298,28.0
1607223964.975634,2300,31.0
1607223969.772322,2303,30.0
1607223974.3603618,2306,29.0
1607223975.9007049,2307,28.0
1607223977.651741,2308,32.0
1607223992.576306,2317,30.0
1607223994.143387,2318,29.0
1607223995.6578286,2319,28.0
1607224007.3098662,2320,29.0
1607224010.4579172,2322,28.0
1607224013.5469086,2324,28.0
1607224018.347134,2327,28.0
1607224026.481816,2332,30.0
1607224029.643829,2334,29.0
1607224031.2398453,2335,29.0
1607224032.832101,2336,29.0
1607224034.3451478,2337,28.0
1607224047.7405918,2345,32.0
1607224072.307462,2354,30.0
1607224080.5166523,2359,28.0
1607224093.3958285,2367,28.0
1607224094.9284174,2368,28.0
1607224099.5339699,2371,28.0
1607224106.0539703,2375,29.0
1607224111.138361,2378,29.0
1607224117.4532914,2382,28.0
1607224122.9964006,2385,34.0
1607224138.9249258,2388,33.0
1607224140.482067,2389,28.0
1607224142.0740855,2390,29.0
1607224145.370547,2392,29.0
1607224163.7867854,2400,28.0
1607224166.8889284,2402,29.0
1607224170.2379787,2404,28.0
1607224173.5758135,2406,33.0
1607224181.4005117,2411,29.0
1607224189.2300353,2416,28.0
1607224205.470303,2420,28.0
1607224211.9211323,2424,30.0
1607224213.5984085,2425,31.0
1607224215.1262484,2426,28.0
1607224221.833845,2430,28.0
1607224227.0457058,2433,28.0
1607224232.0349581,2436,28.0
1607224244.8113837,2444,29.0
1607224248.0628412,2446,32.0
1607224254.8503609,2450,31.0
1607224256.3913615,2451,28.0
1607224267.9678588,2452,28.0
1607224269.4777846,2453,28.0
1607224272.6607878,2455,28.0
1607224275.9893017,2457,32.0
1607224281.1257298,2460,36.0
1607224286.341815,2463,29.0
1607224287.8588881,2464,28.0
1607224290.9660957,2466,28.0
1607224294.1300695,2468,28.0
1607224305.739119,2475,29.0
1607224312.207446,2479,28.0
1607224315.566454,2481,30.0
1607224318.881801,2483,29.0
1607224334.5776036,2485,28.0
1607224336.109613,2486,28.0
1607224339.162972,2488,28.0
1607224344.140977,2491,31.0
1607224347.4073415,2493,32.0
1607224352.130073,2496,29.0
1607224355.390076,2498,31.0
1607224360.4780803,2501,30.0
1607224362.4850821,2502,37.0
1607224364.2000852,2503,31.0
1607224380.2859206,2513,28.0
1607224381.8854108,2514,29.0
1607224385.0034106,2516,29.0
1607224386.50842,2517,28.0
1607224388.0404105,2518,28.0
1607224399.7314365,2519,28.0
1607224404.5814407,2522,28.0
1607224406.12299,2523,28.0
1607224409.254063,2525,28.0
1607224414.277548,2528,34.0
1607224417.4641037,2530,28.0
1607224420.507472,2532,28.0
1607224423.638971,2534,29.0
1607224438.1104987,2543,28.0
1607224439.750036,2544,30.0
1607224444.5540614,2547,30.0
1607224447.5846155,2549,27.0
1607224450.9016538,2551,28.0
1607224464.1265738,2553,29.0
1607224467.630602,2555,31.0
1607224469.2285917,2556,29.0
1607224474.1915228,2559,30.0
1607224487.6753678,2565,28.0
1607224489.4575605,2566,33.0
1607224496.1742163,2570,34.0
1607224500.879964,2573,28.0
1607224505.5952368,2576,30.0
1607224508.7288797,2578,28.0
1607224510.264259,2579,28.0
1607224516.7863839,2583,28.0
