Wall time,Step,Value
1607210457.5891495,5,-299.2667236328125
1607210468.556761,6,-304.756591796875
1607210594.8777335,11,-347.3828430175781
1607210627.930042,14,-230.11785888671875
1607210710.280192,15,-207.4793701171875
1607210743.3059971,18,-182.92503356933594
1607210754.3762453,19,-175.80809020996094
1607210837.474718,20,-152.08241271972656
1607210874.19071,24,-246.96405029296875
1607211133.8323617,36,-208.0420684814453
1607211230.0476446,40,-163.43325805664062
1607211252.1124725,42,-225.5743408203125
1607211336.756825,44,-89.56359100341797
1607211343.6999996,45,-139.75161743164062
1607211365.7714472,47,-236.08511352539062
1607211504.0184386,53,-211.93112182617188
1607211506.349705,54,-41.20038986206055
1607211509.0760577,55,-50.104835510253906
1607211585.2620754,56,-92.26044464111328
1607211590.095596,57,-94.19181823730469
1607211719.5951948,63,-141.53794860839844
1607211726.818896,65,-51.472442626953125
1607211743.7346253,67,-229.54383850097656
1607211748.8982325,68,-57.650901794433594
1607211764.3265018,71,-36.00433349609375
1607211766.9730284,72,-46.01654815673828
1607211840.9398808,73,-47.9236946105957
1607211845.9423332,74,-57.503318786621094
1607211865.176406,79,-43.02833557128906
1607211885.0903902,84,-50.76321792602539
1607211892.3651135,87,-36.22727966308594
1607211940.0352218,88,-37.045799255371094
1607211981.3475783,94,-67.06853485107422
1607212024.8553514,102,-63.70881271362305
1607212047.7683997,105,-181.9791259765625
1607212051.2182713,106,-66.0330810546875
1607212112.007663,113,-96.4036865234375
1607212127.5725448,116,-38.90602111816406
1607212133.8895426,118,-36.242671966552734
1607212249.2408159,125,-58.33382034301758
1607212251.1191502,126,-32.948734283447266
1607212257.049874,129,-31.16130256652832
1607212258.9541137,130,-33.33702850341797
1607212292.274912,137,-44.71394729614258
1607212300.918653,139,-76.52386474609375
1607212310.4959533,141,-58.32870864868164
1607212312.5741742,142,-37.841304779052734
1607212315.500319,143,-51.44327926635742
1607212353.04954,150,-155.84646606445312
1607212366.0140107,155,-33.8779411315918
1607212370.9702475,157,-57.11979675292969
1607212373.3435457,158,-41.57769775390625
1607212386.9111788,162,-39.4384880065918
1607212450.930091,167,-32.980262756347656
1607212452.8133404,168,-32.094181060791016
1607212476.8885572,171,-180.9503173828125
1607212568.8304977,177,-29.856054306030273
1607212571.258829,178,-42.38566970825195
1607212575.3296645,180,-32.13606262207031
1607212590.6332805,183,-121.63606262207031
1607212598.5010166,185,-82.45016479492188
1607212603.1383283,186,-86.70862579345703
1607212608.5645807,188,-32.07038879394531
1607212626.7155862,190,-41.67223358154297
1607212630.4477923,191,-46.73076248168945
