Wall time,Step,Value
1607273433.5251439,5,-286.2348937988281
1607273684.3128788,15,-220.73736572265625
1607273716.8229012,18,-203.64608764648438
1607273845.6426113,24,-53.50425720214844
1607274243.4911168,40,-248.14877319335938
1607274260.1919467,42,-106.46259307861328
1607274282.1307082,44,-137.469482421875
1607274293.0331614,45,-241.71548461914062
1607274385.7602572,47,-197.13575744628906
1607274512.8868003,53,-183.6435546875
1607274615.1364534,56,-220.9564971923828
1607274783.7384682,65,-295.1022644042969
1607274909.389387,71,-46.88138198852539
1607274920.265396,72,-291.748291015625
1607274992.719676,73,-24.319669723510742
1607274999.541693,74,-80.89374542236328
1607275015.9086642,79,-22.164777755737305
1607275154.6912146,87,-155.3068084716797
1607275373.5216086,94,-174.94012451171875
1607275509.0992844,102,-163.8851318359375
1607275525.1321602,105,-20.27490234375
1607275529.5945723,106,-78.07892608642578
1607275640.6398857,113,-110.29204559326172
1607275647.1201088,118,-19.25130271911621
1607275663.2554047,126,-17.29180145263672
1607275687.9743936,130,-130.1571044921875
1607275849.0159647,139,-151.4632110595703
1607275878.3442445,150,-16.647785186767578
1607275893.9208558,155,-19.388591766357422
1607275916.685449,158,-161.03457641601562
1607275948.6485305,167,-15.633949279785156
1607275959.5211291,168,-147.01849365234375
1607275983.6811473,178,-19.844587326049805
1607275990.1865926,183,-17.47368049621582
1607276002.6016386,185,-17.284591674804688
1607276003.6858137,186,-17.278886795043945
1607276008.5578675,190,-18.845951080322266
1607276018.0231273,198,-17.25892448425293
1607276028.4005623,206,-21.035396575927734
1607276029.6035597,207,-18.044370651245117
1607276031.1279562,208,-22.347110748291016
1607276036.7941885,212,-19.912410736083984
1607276052.8064628,223,-18.578693389892578
1607276069.7259915,229,-18.413061141967773
1607276076.7182865,234,-19.892242431640625
1607276080.4585016,237,-19.628751754760742
1607276096.7529893,249,-19.333322525024414
1607276104.5017662,255,-19.469377517700195
1607276111.2027314,260,-21.784839630126953
1607276115.0537674,263,-18.860210418701172
1607276152.404653,267,-20.853588104248047
1607276157.7186685,271,-19.61494255065918
1607276160.410401,273,-19.722867965698242
1607276196.38209,292,-21.499021530151367
1607276203.3401504,297,-19.648330688476562
1607276205.06943,298,-20.883068084716797
1607276222.257579,303,-21.274890899658203
1607276229.942833,308,-19.143878936767578
1607276232.5794578,310,-18.008922576904297
1607276243.0819545,318,-18.185611724853516
1607276244.332953,319,-18.165485382080078
1607276253.2744696,326,-17.99021339416504
1607276254.7714462,327,-20.260604858398438
1607276258.757729,330,-19.926450729370117
1607276270.6314456,339,-18.70303726196289
1607276289.9221306,347,-18.139760971069336
1607276309.1652653,363,-17.213516235351562
1607276313.9941812,367,-17.780351638793945
1607276320.9417915,373,-17.596525192260742
1607276325.508664,377,-17.091224670410156
1607276327.6998677,379,-17.268939971923828
1607276377.9923773,391,-16.58371925354004
1607276379.1183345,392,-16.329238891601562
1607276423.4741814,408,-16.21956443786621
1607276493.9523447,421,-14.931598663330078
1607276495.0036578,422,-16.270051956176758
1607276497.0077963,424,-16.046470642089844
1607276513.4041026,430,-16.265586853027344
1607276522.6495962,439,-15.318962097167969
1607276524.645378,441,-15.89225959777832
1607276525.6968803,442,-16.391963958740234
1607276534.9676914,445,-14.667677879333496
1607276540.8442132,451,-15.59578800201416
1607276549.6720724,460,-14.467146873474121
1607276552.703691,463,-15.597856521606445
1607276553.6657135,464,-14.673199653625488
1607276563.615842,474,-15.024216651916504
1607276578.182454,489,-14.788558959960938
1607276580.0834665,491,-14.937773704528809
1607276581.9770603,493,-15.11496353149414
1607276601.770571,507,-14.83963394165039
1607276606.6591678,512,-14.961516380310059
1607276608.5831878,514,-15.294230461120605
1607276611.3688102,517,-14.291032791137695
1607276619.1056767,525,-15.463868141174316
1607276624.9898846,531,-14.67215633392334
1607276626.9679768,533,-15.156168937683105
1607276629.7757993,536,-14.838810920715332
1607276635.4357524,542,-15.303085327148438
1607276640.0691574,547,-14.824082374572754
1607276649.7989,557,-15.76062297821045
1607276657.9442744,559,-14.626387596130371
1607276661.7257063,563,-14.1751127243042
1607276667.4204247,569,-14.511863708496094
1607276671.168142,573,-14.502660751342773
1607276677.191309,579,-15.42668342590332
1607276679.2543263,581,-15.248210906982422
1607276681.0473263,582,-19.355358123779297
1607276682.992986,584,-14.872597694396973
1607276685.0163174,586,-15.141578674316406
1607276686.005318,587,-14.999229431152344
1607276690.7776957,592,-14.972091674804688
1607276691.7206857,593,-14.620320320129395
1607276700.3465426,602,-14.854059219360352
1607276706.1769195,608,-14.5388765335083
1607276708.2768414,610,-14.844352722167969
1607276720.0712683,615,-14.593297004699707
1607276725.0022285,620,-15.3461275100708
1607276726.8888621,622,-14.5341215133667
1607276738.5222006,634,-14.498492240905762
1607276745.3561966,641,-15.384491920471191
1607276746.3031898,642,-14.44052791595459
1607276748.2661898,644,-14.589037895202637
1607276749.2192063,645,-14.71653938293457
1607276750.2062032,646,-14.696706771850586
1607276751.1322076,647,-14.651724815368652
1607276753.044546,649,-15.154912948608398
1607276764.5203822,661,-14.64474868774414
1607276767.4415958,664,-14.49742317199707
1607276773.82395,668,-14.563425064086914
1607276782.7745717,671,-14.567378044128418
1607276789.9531486,674,-14.637731552124023
1607276793.6057384,678,-14.521739959716797
1607276794.5327382,679,-14.3749361038208
1607276798.2650242,683,-14.638713836669922
1607276802.9881206,688,-14.693108558654785
1607276803.91412,689,-14.736756324768066
1607276810.5122101,696,-14.709306716918945
1607276813.425269,699,-14.775176048278809
1607276817.1482954,703,-14.645465850830078
1607276820.1157088,706,-14.503220558166504
1607276828.4890034,714,-18.961837768554688
1607276832.2085156,718,-14.103767395019531
1607276834.985885,721,-14.620201110839844
1607276842.130406,722,-14.849173545837402
1607276843.053406,723,-14.4752779006958
1607276849.8467176,730,-14.592766761779785
1607276855.4727585,736,-14.409686088562012
1607276857.3313653,738,-14.767816543579102
1607276858.3524282,739,-14.981218338012695
1607276862.0878015,743,-14.553265571594238
1607276865.828854,747,-14.533787727355957
1607276868.7278543,750,-15.282392501831055
1607276869.7158527,751,-15.108429908752441
1607276870.6078098,752,-14.312792778015137
1607276874.4788685,756,-15.129199028015137
1607276883.2741988,765,-15.706714630126953
1607276887.1066744,769,-15.04494857788086
1607276888.186673,770,-15.67800521850586
1607276889.1706738,771,-15.25947093963623
1607276891.2465775,773,-15.075183868408203
1607276892.2497401,774,-15.215332984924316
1607276904.809873,780,-15.65708065032959
1607276908.7518883,784,-15.375459671020508
1607276909.6767066,785,-14.435721397399902
1607276911.6047704,787,-15.127737045288086
1607276913.5127704,789,-15.206871032714844
1607276916.353276,792,-14.719043731689453
1607276917.2772741,793,-14.66251277923584
1607276918.2672734,794,-15.092273712158203
1607276919.2113764,795,-14.588146209716797
1607276922.1083765,798,-14.866125106811523
1607276925.984476,802,-14.510919570922852
1607276930.6974916,807,-14.597548484802246
1607276931.6217752,808,-14.43056583404541
1607276932.5527751,809,-14.584156036376953
1607276940.8995965,815,-14.341638565063477
1607277033.3669546,825,-152.0999755859375
1607277050.0122826,828,-60.31165313720703
1607277141.9389563,832,-128.6661834716797
1607277176.9593923,836,-14.948768615722656
1607277189.0052528,838,-14.699535369873047
1607277205.025822,843,-14.684070587158203
1607277237.097961,867,-14.010807991027832
1607277238.8919961,869,-14.398533821105957
1607277239.7629602,870,-14.20679759979248
1607277243.4599948,874,-14.290245056152344
1607277245.3029716,876,-14.42332649230957
1607277248.8963006,880,-14.052178382873535
1607277250.6562877,882,-14.010380744934082
1607277263.6547325,890,-14.234524726867676
1607277268.9914532,896,-14.019331932067871
1607277272.5556154,900,-13.996362686157227
1607277278.7363083,907,-13.859355926513672
1607277279.6313086,908,-14.070978164672852
1607277280.5053096,909,-13.968032836914062
1607277281.3883123,910,-14.061590194702148
1607277285.9176404,915,-14.695825576782227
1607277287.7036412,917,-14.0621337890625
1607277290.4712162,920,-15.013182640075684
1607277291.390196,921,-14.202670097351074
1607277293.2123313,923,-13.939289093017578
1607277300.3750017,931,-14.003498077392578
1607277301.3120332,932,-14.45953369140625
1607277304.2149935,935,-14.937568664550781
1607277310.5985649,942,-14.47104263305664
1607277319.1227462,945,-14.394036293029785
1607277327.2194018,954,-13.945849418640137
1607277328.949033,956,-13.976441383361816
1607277330.682069,958,-14.261625289916992
1607277333.3534074,961,-14.504584312438965
1607277334.2823958,962,-14.608196258544922
1607277342.5664136,971,-14.771872520446777
1607277343.483919,972,-14.55772590637207
1607277347.2273288,976,-15.093217849731445
1607277348.1613529,977,-14.595166206359863
1607277349.0313265,978,-14.168072700500488
1607277349.918329,979,-14.064750671386719
1607277353.5603435,983,-14.163960456848145
1607277354.489338,984,-14.47712230682373
1607277357.5483375,987,-14.174240112304688
1607277358.6400359,988,-15.251309394836426
1607277366.8168552,996,-16.768495559692383
1607277371.0689409,1000,-14.631468772888184
1607277379.0303726,1002,-14.458725929260254
1607277380.8803728,1004,-14.370266914367676
1607277381.749373,1005,-14.028498649597168
1607277392.5590107,1013,-13.892849922180176
1607277393.537224,1014,-14.474905014038086
1607277396.2282224,1017,-14.120269775390625
1607277403.566303,1025,-14.517965316772461
1607277405.3137994,1027,-14.200148582458496
1607277411.4341042,1031,-14.016608238220215
1607277412.357104,1032,-14.566547393798828
1607277417.0180984,1037,-13.928878784179688
1607277423.3869216,1044,-13.947206497192383
1607277439.1336799,1055,-14.274550437927246
1607277440.9297037,1057,-14.403903007507324
1607277446.3999937,1063,-14.127738952636719
1607277449.0698628,1066,-14.0653076171875
1607277450.8778622,1068,-14.733534812927246
1607277454.4902573,1072,-14.267568588256836
1607277458.048848,1076,-14.179183006286621
1607277459.85386,1078,-13.953319549560547
1607277464.2571347,1083,-14.163888931274414
1607277465.2001798,1084,-14.495354652404785
1607277466.1252134,1085,-14.302507400512695
1607277473.1416152,1093,-14.19644546508789
1607277478.3691387,1099,-13.943217277526855
1607277482.1251388,1103,-14.4573335647583
1607277483.0151389,1104,-14.144956588745117
1607277483.8864195,1105,-14.06799602508545
1607277491.9794197,1114,-14.013824462890625
1607277502.2733939,1119,-13.76275634765625
1607277514.961361,1133,-14.078661918640137
1607277516.7593248,1135,-13.754634857177734
1607277535.1070087,1155,-14.677915573120117
1607277535.9860544,1156,-13.596320152282715
1607277539.6027634,1160,-14.421024322509766
1607277540.5531397,1161,-14.324958801269531
1607277541.4781044,1162,-14.270552635192871
1607277563.9037359,1180,-14.47512149810791
1607277568.5663996,1185,-13.992063522338867
1607277574.999753,1192,-14.377372741699219
