Wall time,Step,Value
1607259677.9496975,5,-264.0990295410156
1607259961.3331852,18,-221.90420532226562
1607260097.245727,24,-208.4883270263672
1607260542.5170858,40,-239.5655517578125
1607260556.6401663,42,-65.7280044555664
1607260583.626132,45,-73.0283203125
1607260661.4576046,47,-59.557861328125
1607260691.9813075,53,-55.66902160644531
1607260696.7446065,56,-21.5931396484375
1607260893.798239,71,-169.1142120361328
1607260997.2260685,74,-140.6377410888672
1607261143.7681267,94,-24.832408905029297
1607261153.938001,102,-19.831823348999023
1607261158.1160362,105,-23.8116455078125
1607261159.3833601,106,-18.129352569580078
1607261178.271335,113,-20.264177322387695
1607261205.5713723,126,-21.546533584594727
1607261242.4119859,139,-18.980194091796875
1607261264.4834762,150,-19.757781982421875
1607261269.8821752,155,-16.179397583007812
1607261273.3123505,158,-18.50481605529785
1607261283.6747475,167,-18.184165954589844
1607261284.751755,168,-18.39341163635254
1607261304.0274823,178,-15.633085250854492
1607261309.4255283,183,-16.108978271484375
1607261311.5675738,185,-18.747751235961914
1607261312.7525265,186,-20.2421817779541
1607261317.0145266,190,-17.285091400146484
1607261325.7517307,198,-19.408447265625
1607261334.427167,206,-18.664358139038086
1607261335.677166,207,-21.61847686767578
1607261340.9304805,212,-18.052440643310547
1607261381.5737422,223,-14.707771301269531
1607261387.9712105,229,-17.189516067504883
1607261392.9275854,234,-15.477728843688965
1607261395.7880669,237,-15.776483535766602
1607261407.2497804,249,-15.634029388427734
1607261413.0982897,255,-17.950769424438477
1607261424.609058,260,-14.488511085510254
1607261435.0216317,267,-14.797575950622559
1607261438.8993795,271,-16.713924407958984
1607261440.8502152,273,-15.419196128845215
1607261472.8802774,292,-15.395944595336914
1607261489.7456012,297,-14.56823444366455
1607261490.9336023,298,-20.131607055664062
1607261497.3086007,303,-34.180458068847656
1607261502.3227837,308,-15.952638626098633
1607261504.959915,310,-16.10887908935547
1607261522.5746672,318,-14.183646202087402
1607261525.4688482,319,-29.954097747802734
1607261551.232592,330,-14.625005722045898
1607261560.2302303,339,-16.61334800720215
1607261574.6939332,347,-15.652870178222656
1607261595.0504344,363,-15.825366020202637
1607261605.559024,367,-14.33445930480957
1607261614.975631,377,-14.713679313659668
1607261616.7726161,379,-14.743117332458496
1607261655.9939892,421,-15.665060997009277
1607261656.8539886,422,-14.035664558410645
1607261671.843982,430,-50.28509521484375
1607261680.0605278,439,-15.366042137145996
1607261681.8424916,441,-14.210384368896484
1607261682.7714908,442,-15.37594985961914
1607261685.5210633,445,-14.627542495727539
1607261696.7825708,451,-14.596142768859863
1607261707.4223611,460,-14.036768913269043
1607261710.2283607,463,-14.955130577087402
1607261711.1513526,464,-15.140236854553223
1607261754.8010979,474,-14.6946439743042
1607261772.8494563,491,-14.039190292358398
1607261774.6279075,493,-15.145268440246582
1607261786.9458146,507,-14.065159797668457
1607261796.5068793,512,-54.48996353149414
1607261798.3313882,514,-14.211222648620605
1607261801.0848386,517,-16.26319694519043
1607261813.7531085,525,-15.80407428741455
1607261819.426709,531,-14.439291954040527
