Wall time,Step,Value
1607371641.3903284,0,-365.6397399902344
1607371648.6821218,1,-364.7530822753906
1607371655.9562871,2,-385.7966003417969
1607371663.2115724,3,-371.9388732910156
1607371670.4773953,4,-365.7286682128906
1607371753.1120157,5,-319.0080871582031
1607371764.1756465,6,-268.2542724609375
1607371775.3720746,7,-316.79437255859375
1607371786.4079785,8,-321.7767333984375
1607371797.3705173,9,-305.51959228515625
1607371880.5251617,10,-285.15484619140625
1607371891.8794007,11,-278.8190612792969
1607371902.9263985,12,-287.51934814453125
1607371914.169718,13,-259.3980407714844
1607371925.439129,14,-247.67886352539062
1607372009.239392,15,-268.6187438964844
1607372020.315751,16,-267.3860778808594
1607372031.2914858,17,-282.2898864746094
1607372042.2254193,18,-269.3855895996094
1607372053.1880066,19,-283.7449645996094
1607372135.1076689,20,-283.9422607421875
1607372146.061829,21,-262.2353515625
1607372157.0032585,22,-278.8524169921875
1607372168.0757143,23,-263.05804443359375
1607372179.0066113,24,-261.3411560058594
1607372260.8805845,25,-276.4302673339844
1607372272.0297053,26,-263.2606506347656
1607372283.3618069,27,-256.422119140625
1607372294.823179,28,-263.2218933105469
1607372306.3434715,29,-251.82247924804688
1607372388.8536484,30,-245.52040100097656
1607372399.8381462,31,-246.67262268066406
1607372410.7752972,32,-239.36444091796875
1607372421.7092519,33,-242.54965209960938
1607372432.6497624,34,-248.30596923828125
1607372514.6921525,35,-243.03060913085938
1607372525.9347253,36,-249.04586791992188
1607372537.181233,37,-241.2337188720703
1607372548.654367,38,-250.2420654296875
1607372559.7296731,39,-236.406494140625
1607372643.9510188,40,-251.0674591064453
1607372655.2840466,41,-234.62295532226562
1607372666.8250375,42,-240.4302520751953
1607372678.0718849,43,-240.57550048828125
1607372689.4807777,44,-239.5011444091797
1607372772.521797,45,-230.02349853515625
1607372783.603366,46,-239.12750244140625
1607372794.6835027,47,-238.41065979003906
1607372805.7117562,48,-232.093505859375
1607372817.0709696,49,-237.6405029296875
1607372901.5162365,50,-234.0063018798828
1607372912.8589432,51,-237.7693634033203
1607372923.9709685,52,-241.33775329589844
1607372935.2349308,53,-229.99241638183594
1607372946.6997654,54,-228.2953338623047
1607373031.9329293,55,-230.0167236328125
1607373043.2982187,56,-234.69281005859375
1607373054.9175045,57,-231.6693115234375
1607373066.0031524,58,-235.7287139892578
1607373077.1628847,59,-230.98121643066406
1607373161.1957772,60,-242.02496337890625
1607373172.2760105,61,-227.17530822753906
1607373183.3281803,62,-233.02789306640625
1607373194.3514247,63,-229.9652862548828
1607373205.3220901,64,-232.97023010253906
1607373287.9513876,65,-230.1475372314453
1607373298.9983685,66,-230.17181396484375
1607373310.24352,67,-231.06663513183594
1607373321.4409733,68,-235.52896118164062
1607373332.8490667,69,-232.4700164794922
1607373415.2977698,70,-228.26678466796875
1607373426.2057924,71,-231.05723571777344
1607373437.0923064,72,-224.48057556152344
1607373448.0688481,73,-227.6243896484375
1607373458.9961789,74,-229.28326416015625
1607373540.7504523,75,-225.13890075683594
1607373551.6226144,76,-229.9612274169922
1607373562.5694313,77,-230.64205932617188
1607373573.9976013,78,-230.4037628173828
1607373585.1537209,79,-228.5447540283203
1607373669.4368854,80,-229.34414672851562
1607373680.6842964,81,-229.4695587158203
1607373691.9125242,82,-226.17295837402344
1607373703.0859702,83,-224.01290893554688
1607373714.4007607,84,-232.77565002441406
1607373797.877505,85,-231.21270751953125
1607373809.0819817,86,-223.17933654785156
1607373820.351307,87,-224.50526428222656
1607373831.4305437,88,-220.37484741210938
1607373842.5356393,89,-222.0723419189453
1607373924.8660278,90,-223.64414978027344
1607373935.825533,91,-222.1939239501953
1607373946.869856,92,-218.5635528564453
1607373957.7448757,93,-219.5796356201172
1607373968.6479764,94,-217.5167999267578
1607374050.8876975,95,-225.5732879638672
1607374062.008408,96,-218.94869995117188
1607374073.0143907,97,-221.4145050048828
1607374084.0760005,98,-223.6141815185547
1607374095.043218,99,-222.9891357421875
1607374178.8221934,100,-219.04885864257812
1607374190.2622757,101,-221.6277618408203
1607374201.6586196,102,-218.7889862060547
1607374212.877507,103,-223.1459197998047
1607374224.1990843,104,-298.91021728515625
1607374308.322877,105,-219.7818145751953
1607374319.6248987,106,-220.42237854003906
1607374331.1856236,107,-216.0357666015625
1607374342.433267,108,-221.50733947753906
1607374353.6225085,109,-218.42767333984375
1607374437.528036,110,-210.96156311035156
1607374448.80737,111,-217.72930908203125
1607374460.2042503,112,-218.1844024658203
1607374472.2684247,113,-216.759521484375
1607374484.7474747,114,-215.6088104248047
1607374569.373834,115,-218.15371704101562
1607374580.5533893,116,-217.56878662109375
1607374591.8201401,117,-224.04270935058594
1607374603.0437727,118,-216.0164031982422
1607374614.2793615,119,-213.44618225097656
1607374697.8641915,120,-214.3142547607422
1607374709.030997,121,-214.59547424316406
1607374720.2842646,122,-217.41175842285156
1607374731.5021985,123,-216.90365600585938
1607374742.808841,124,-218.87417602539062
1607374826.8005965,125,-213.8621063232422
1607374838.0728402,126,-211.15841674804688
1607374849.7273564,127,-217.03460693359375
1607374860.7849526,128,-203.67391967773438
1607374871.8059685,129,-208.14703369140625
1607374955.4720361,130,-212.74008178710938
1607374967.2863617,131,-210.8278045654297
1607374978.4364412,132,-211.93458557128906
1607374989.7285864,133,-203.5387725830078
1607375001.1710477,134,-207.12899780273438
1607375086.4687703,135,-208.66159057617188
1607375098.2327342,136,-210.79208374023438
1607375109.5515168,137,-203.50302124023438
1607375120.776654,138,-212.2658233642578
1607375131.9135609,139,-216.3022003173828
1607375214.166506,140,-212.01832580566406
1607375225.1010618,141,-215.19244384765625
1607375236.2142496,142,-210.08474731445312
1607375247.197166,143,-205.18515014648438
1607375258.132833,144,-209.4425811767578
1607375340.312971,145,-212.8759765625
1607375351.2108796,146,-207.28118896484375
1607375362.4066942,147,-207.07760620117188
1607375374.2955766,148,-215.01808166503906
1607375385.6616502,149,-210.93739318847656
1607375469.9849916,150,-206.53921508789062
1607375481.7800937,151,-210.61325073242188
1607375493.1096025,152,-209.3643798828125
1607375504.4760268,153,-205.30320739746094
1607375515.943964,154,-209.24449157714844
1607375599.894751,155,-210.67477416992188
1607375610.9632812,156,-201.34689331054688
1607375622.1339011,157,-211.12913513183594
1607375633.2031577,158,-211.40414428710938
1607375644.2735438,159,-207.3106689453125
1607375726.4488535,160,-210.74827575683594
1607375737.324939,161,-213.8157501220703
1607375748.2406068,162,-211.71189880371094
1607375759.1647573,163,-210.3343963623047
1607375770.0627952,164,-210.13351440429688
1607375852.2620225,165,-206.37965393066406
1607375863.1970675,166,-209.71080017089844
1607375874.1263907,167,-210.31854248046875
1607375885.050535,168,-203.1567840576172
1607375896.000598,169,-205.45335388183594
1607375978.1141765,170,-211.3553924560547
1607375989.0261993,171,-201.72613525390625
1607375999.9504871,172,-201.70510864257812
1607376010.8782914,173,-206.09518432617188
1607376021.797593,174,-209.59898376464844
1607376103.7248566,175,-205.4987030029297
1607376114.6509068,176,-207.77349853515625
1607376125.58482,177,-203.49705505371094
1607376136.5964215,178,-207.9967498779297
1607376147.509469,179,-212.76417541503906
