Wall time,Step,Value
1607360719.5907836,0,200.0
1607360726.809443,1,200.0
1607360734.0844033,2,200.0
1607360741.3784616,3,200.0
1607360748.6218162,4,200.0
1607360831.1495066,5,200.0
1607360842.3181622,6,200.0
1607360853.2626228,7,200.0
1607360864.1785927,8,200.0
1607360875.1323373,9,200.0
1607360957.3082385,10,200.0
1607360968.385814,11,200.0
1607360979.4669096,12,200.0
1607360990.3512611,13,200.0
1607361001.3498557,14,200.0
1607361083.426193,15,200.0
1607361094.5320919,16,200.0
1607361105.5994892,17,200.0
1607361116.615316,18,200.0
1607361127.4987564,19,200.0
1607361209.4802039,20,200.0
1607361220.3815997,21,200.0
1607361231.331306,22,200.0
1607361242.2811754,23,200.0
1607361253.0962386,24,200.0
1607361335.144774,25,200.0
1607361346.0287468,26,200.0
1607361357.0937104,27,200.0
1607361368.1846335,28,200.0
1607361379.1139514,29,200.0
1607361461.6549144,30,200.0
1607361472.586031,31,200.0
1607361483.4622371,32,200.0
1607361494.3866022,33,200.0
1607361505.3639019,34,200.0
1607361587.8705003,35,200.0
1607361598.7196057,36,200.0
1607361609.565263,37,200.0
1607361620.387307,38,200.0
1607361631.3243961,39,200.0
1607361713.8661647,40,200.0
1607361725.2983513,41,200.0
1607361737.3101318,42,200.0
1607361748.5882719,43,200.0
1607361759.764316,44,200.0
1607361842.735452,45,200.0
1607361853.5470994,46,200.0
1607361864.4331381,47,200.0
1607361875.4920404,48,200.0
1607361886.43375,49,200.0
1607361968.7560732,50,200.0
1607361979.784145,51,200.0
1607361990.8164248,52,200.0
1607362002.0101347,53,200.0
1607362013.0982742,54,200.0
1607362095.5904658,55,200.0
1607362106.6159725,56,200.0
1607362118.7028418,57,200.0
1607362129.7431443,58,200.0
1607362140.780673,59,200.0
1607362223.3402164,60,200.0
1607362234.3768246,61,200.0
1607362245.3970723,62,200.0
1607362256.4632745,63,200.0
1607362267.471854,64,200.0
1607362349.4831007,65,200.0
1607362360.379877,66,200.0
1607362371.3436263,67,200.0
1607362382.2266095,68,200.0
1607362393.1572323,69,200.0
1607362475.16816,70,200.0
1607362486.2483187,71,200.0
1607362497.1648674,72,200.0
1607362508.1290486,73,200.0
1607362519.0528805,74,200.0
1607362600.9176104,75,200.0
1607362611.9567392,76,200.0
1607362622.892406,77,200.0
1607362633.8401744,78,200.0
1607362644.8603835,79,200.0
1607362726.8356009,80,200.0
1607362737.795533,81,200.0
1607362748.7549286,82,200.0
1607362759.628809,83,200.0
1607362770.6891298,84,200.0
1607362852.7860525,85,200.0
1607362863.7304263,86,200.0
1607362874.773406,87,200.0
1607362885.7183144,88,200.0
1607362896.606002,89,200.0
1607362978.2868404,90,200.0
1607362989.182752,91,200.0
1607363000.0998313,92,200.0
1607363011.0495067,93,200.0
1607363021.9141097,94,200.0
1607363103.6979675,95,200.0
1607363114.6110132,96,200.0
1607363125.5284424,97,200.0
1607363136.5397918,98,200.0
1607363147.4911127,99,200.0
1607363229.244471,100,200.0
1607363240.209025,101,200.0
1607363251.1710477,102,200.0
1607363262.1133492,103,200.0
1607363273.0189185,104,200.0
1607363354.975553,105,200.0
1607363365.9592605,106,200.0
1607363376.9518168,107,200.0
1607363387.9125319,108,200.0
1607363398.895465,109,200.0
1607363480.8855805,110,200.0
1607363491.781598,111,200.0
1607363502.719314,112,200.0
1607363513.6204393,113,200.0
1607363524.5736666,114,200.0
1607363606.4343774,115,200.0
1607363617.3178036,116,200.0
1607363628.235915,117,200.0
1607363639.1785612,118,200.0
1607363650.0770154,119,200.0
1607363732.1814911,120,200.0
1607363743.0639155,121,200.0
1607363754.0267694,122,200.0
1607363764.9419856,123,200.0
1607363775.8375413,124,200.0
1607363857.9508018,125,200.0
1607363868.8768733,126,200.0
1607363879.8346343,127,200.0
1607363890.712949,128,200.0
1607363901.627167,129,200.0
1607363984.617505,130,200.0
1607363995.546107,131,200.0
1607364006.5414028,132,200.0
1607364017.4700599,133,200.0
1607364028.3524544,134,200.0
1607364110.4559634,135,200.0
1607364121.416674,136,200.0
1607364132.3070254,137,200.0
1607364143.2264326,138,200.0
1607364154.2288277,139,200.0
1607364236.27892,140,200.0
1607364247.2158134,141,200.0
1607364258.2198844,142,200.0
1607364269.2057624,143,200.0
1607364280.3625815,144,200.0
1607364362.4979858,145,200.0
1607364373.39986,146,200.0
1607364384.4840994,147,200.0
1607364395.5076082,148,200.0
1607364406.464585,149,200.0
1607364488.964352,150,200.0
1607364499.984612,151,200.0
1607364510.9214177,152,200.0
1607364521.920306,153,200.0
1607364532.9203804,154,200.0
1607364615.4296892,155,200.0
1607364626.3726046,156,200.0
1607364637.282978,157,200.0
1607364648.3000932,158,200.0
1607364659.2438602,159,200.0
1607364741.383769,160,200.0
1607364752.4185512,161,200.0
1607364763.5064342,162,200.0
1607364774.5165894,163,200.0
1607364785.468882,164,200.0
1607364867.5051105,165,200.0
1607364878.5557573,166,200.0
1607364889.5095403,167,200.0
1607364900.4847784,168,200.0
1607364911.4891143,169,200.0
1607364994.2317894,170,200.0
