Wall time,Step,Value
1607339164.127106,0,-346.58441162109375
1607339171.4518726,1,-337.9908447265625
1607339178.6954718,2,-341.8458557128906
1607339185.9569016,3,-324.05218505859375
1607339193.190866,4,-320.27374267578125
1607339275.0235167,5,-318.9328308105469
1607339285.98519,6,-339.54803466796875
1607339297.0137565,7,-318.06097412109375
1607339307.8963401,8,-328.9809875488281
1607339318.8107405,9,-349.728515625
1607339401.4503703,10,-304.7645263671875
1607339412.327883,11,-276.9950866699219
1607339423.2898774,12,-288.21099853515625
1607339434.1584444,13,-301.7202453613281
1607339444.967662,14,-304.599609375
1607339527.6454518,15,-284.2579650878906
1607339538.5142057,16,-278.8951721191406
1607339549.4403841,17,-262.81036376953125
1607339560.4319284,18,-272.77471923828125
1607339571.4614267,19,-258.2988586425781
1607339653.0660655,20,-259.1630554199219
1607339663.8930986,21,-263.50799560546875
1607339674.8038652,22,-256.1658935546875
1607339685.7389936,23,-263.04541015625
1607339696.717052,24,-247.63047790527344
1607339778.9246488,25,-258.8235168457031
1607339789.850757,26,-253.27626037597656
1607339800.709844,27,-256.3912658691406
1607339811.587675,28,-245.7384033203125
1607339822.5120018,29,-242.71334838867188
1607339904.0351362,30,-248.52015686035156
1607339914.9220555,31,-240.12327575683594
1607339925.867531,32,-254.85610961914062
1607339936.9115727,33,-243.97621154785156
1607339948.2857766,34,-248.19387817382812
1607340030.339752,35,-247.59950256347656
1607340041.4981887,36,-242.11843872070312
1607340052.454279,37,-234.2974853515625
1607340063.367601,38,-247.4483642578125
1607340074.23699,39,-241.97242736816406
1607340155.9998305,40,-243.7909393310547
1607340166.923783,41,-244.1503448486328
1607340177.8267334,42,-233.06103515625
1607340188.7354176,43,-231.87738037109375
1607340199.615621,44,-242.2496795654297
1607340281.1373284,45,-235.02911376953125
1607340292.1329298,46,-243.01539611816406
1607340303.112823,47,-238.20277404785156
1607340314.093423,48,-241.6521759033203
1607340324.9642985,49,-241.981689453125
1607340406.9935389,50,-234.07395935058594
1607340417.9794781,51,-238.2262420654297
1607340428.8985028,52,-234.04791259765625
1607340440.8664014,53,-243.55581665039062
1607340451.8000824,54,-236.74649047851562
1607340533.5801058,55,-234.56741333007812
1607340544.5303092,56,-233.68983459472656
1607340555.5239532,57,-229.62709045410156
1607340566.4883196,58,-229.50653076171875
1607340577.4885721,59,-228.0067138671875
1607340659.146888,60,-230.67416381835938
1607340670.0337617,61,-238.37103271484375
1607340680.9423306,62,-228.95970153808594
1607340691.8709953,63,-230.7486114501953
1607340702.8094134,64,-233.5458221435547
1607340784.7291164,65,-219.96527099609375
1607340795.6191406,66,-229.4175262451172
1607340806.6971881,67,-236.87596130371094
1607340817.687992,68,-227.08444213867188
1607340828.593412,69,-229.55055236816406
1607340910.1688852,70,-226.125732421875
1607340921.0184593,71,-231.79405212402344
1607340931.9112878,72,-227.09521484375
1607340942.8066418,73,-227.7738800048828
1607340953.6664743,74,-219.8896942138672
1607341035.089378,75,-228.39427185058594
1607341045.9655762,76,-227.3499755859375
1607341056.9929032,77,-226.7024688720703
1607341067.964129,78,-218.84425354003906
1607341079.1232603,79,-216.81478881835938
1607341161.6900449,80,-227.28280639648438
1607341172.8775637,81,-225.45083618164062
1607341183.8715632,82,-226.78530883789062
1607341194.8413367,83,-223.8858642578125
1607341205.7979987,84,-224.840576171875
1607341287.9934108,85,-219.81431579589844
1607341298.8960476,86,-222.02133178710938
1607341309.7899833,87,-223.3184814453125
1607341320.6682053,88,-217.9188232421875
1607341331.5332556,89,-219.3973388671875
1607341413.008578,90,-219.90966796875
1607341423.870075,91,-221.90841674804688
1607341434.7146497,92,-219.80416870117188
1607341445.577846,93,-219.61720275878906
1607341456.4571579,94,-212.4346466064453
1607341538.1058333,95,-217.6984100341797
1607341548.9504983,96,-224.3993377685547
1607341559.853087,97,-213.97286987304688
1607341570.754878,98,-215.42999267578125
1607341581.6272652,99,-220.35250854492188
1607341663.2374237,100,-215.443603515625
1607341674.1340804,101,-217.28036499023438
1607341685.0832913,102,-215.78135681152344
1607341695.9696403,103,-212.60922241210938
1607341706.8015778,104,-215.68885803222656
1607341788.2602732,105,-197.629150390625
1607341799.1398003,106,-216.45591735839844
1607341809.9973996,107,-213.95932006835938
1607341820.872064,108,-220.5597686767578
1607341831.7243428,109,-209.30184936523438
1607341913.2076764,110,-214.33865356445312
1607341924.040281,111,-218.84088134765625
1607341934.9608245,112,-216.68588256835938
1607341945.8656325,113,-217.75779724121094
1607341956.6942446,114,-215.12637329101562
1607342038.1332104,115,-210.44993591308594
1607342048.9913514,116,-213.81842041015625
1607342059.8493729,117,-214.69039916992188
1607342070.8119442,118,-209.2474822998047
1607342081.671469,119,-205.64065551757812
1607342163.2364993,120,-205.3850555419922
1607342174.096878,121,-214.44464111328125
1607342184.9284766,122,-212.4829864501953
1607342195.7703311,123,-213.53335571289062
1607342206.6375785,124,-215.6298065185547
1607342289.0713127,125,-217.9747314453125
1607342299.8913856,126,-220.15321350097656
1607342310.734701,127,-216.9564208984375
1607342321.5878906,128,-217.42901611328125
1607342332.416821,129,-210.4485321044922
1607342413.9766428,130,-216.15301513671875
1607342424.841439,131,-200.98501586914062
1607342435.729308,132,-184.7427520751953
1607342446.6266198,133,-208.98329162597656
1607342457.497357,134,-210.25148010253906
1607342538.952474,135,-216.13279724121094
1607342549.806301,136,-204.5817108154297
1607342560.680788,137,-212.94918823242188
1607342571.5487542,138,-199.67770385742188
1607342582.361351,139,-201.02767944335938
1607342663.749265,140,-207.84268188476562
1607342674.6038616,141,-213.73776245117188
1607342685.429637,142,-212.7799072265625
1607342696.3166587,143,-205.99769592285156
1607342707.1786623,144,-210.72425842285156
1607342788.8160617,145,-207.88323974609375
1607342799.668192,146,-205.7356414794922
1607342810.532963,147,-206.75486755371094
1607342821.395793,148,-209.26190185546875
1607342832.2494829,149,-207.38648986816406
1607342913.7099473,150,-204.5701904296875
1607342924.5535104,151,-193.87425231933594
1607342935.4189808,152,-200.27659606933594
1607342946.290557,153,-218.4365234375
1607342957.113344,154,-211.24693298339844
1607343038.7481375,155,-200.5087127685547
1607343049.600929,156,-209.73828125
1607343060.4799612,157,-213.873779296875
1607343071.4492123,158,-218.029541015625
1607343082.2939148,159,-207.99058532714844
1607343163.7405124,160,-212.99903869628906
1607343174.5961897,161,-186.01348876953125
1607343185.4807973,162,-214.26425170898438
1607343196.4061456,163,-207.70956420898438
1607343207.261039,164,-220.17018127441406
1607343288.767574,165,-205.14952087402344
1607343299.6089277,166,-209.19674682617188
1607343310.4969788,167,-206.9320068359375
1607343321.3397975,168,-208.79122924804688
1607343332.1730914,169,-202.73878479003906
1607343413.568222,170,-207.9907684326172
1607343424.4020152,171,-208.79383850097656
1607343435.2603784,172,-198.9629669189453
1607343446.1313043,173,-207.15757751464844
1607343456.9538944,174,-206.4330291748047
1607343538.4271495,175,-198.01242065429688
1607343549.2994857,176,-208.5540313720703
1607343560.149042,177,-198.63818359375
1607343571.043348,178,-194.93154907226562
1607343581.902728,179,-203.94491577148438
1607343663.296305,180,-203.20993041992188
1607343674.1479867,181,-199.3115692138672
1607343684.9878364,182,-201.0796661376953
1607343695.837833,183,-186.9617156982422
1607343706.710559,184,-195.81642150878906
1607343788.1434097,185,-185.63339233398438
1607343799.026784,186,-193.725341796875
1607343809.8699381,187,-185.10548400878906
1607343820.7530804,188,-192.37083435058594
1607343831.6267877,189,-184.9997100830078
1607343913.3311963,190,-187.6852264404297
1607343924.1734943,191,-170.6497802734375
1607343935.0580828,192,-171.20484924316406
1607343945.9191713,193,-162.35150146484375
1607343956.7912483,194,-163.3813018798828
1607344038.1835208,195,-184.67140197753906
1607344050.183772,196,-181.20872497558594
1607344061.0392983,197,-169.10491943359375
1607344071.8835552,198,-167.9276123046875
1607344082.7185647,199,-168.39283752441406
1607344164.0962765,200,-176.56373596191406
1607344175.0017326,201,-170.1320037841797
1607344185.8645012,202,-165.88876342773438
1607344196.7127807,203,-167.8139190673828
1607344207.5369487,204,-169.91256713867188
1607344289.0358036,205,-155.53408813476562
1607344299.9254332,206,-154.46234130859375
1607344310.763498,207,-157.9360809326172
1607344321.6370587,208,-160.43600463867188
1607344332.571992,209,-177.49911499023438
1607344413.9459953,210,-168.73703002929688
1607344424.8152175,211,-151.18711853027344
1607344435.7212243,212,-152.5149383544922
1607344446.6053622,213,-151.0386962890625
1607344457.5099037,214,-169.2236328125
1607344537.4983995,215,-130.02896118164062
1607344548.379627,216,-141.63003540039062
1607344559.2324643,217,-139.29010009765625
1607344570.072167,218,-135.01222229003906
1607344580.9264503,219,-154.2294921875
1607344662.338198,220,-137.39898681640625
1607344673.2049856,221,-182.44869995117188
1607344684.0949469,222,-171.5104217529297
1607344694.965266,223,-172.48388671875
1607344705.8388004,224,-157.80953979492188
1607344787.3613956,225,-134.76589965820312
1607344795.785681,226,-112.9373550415039
1607344806.6819818,227,-167.14173889160156
1607344810.604774,228,-67.51300811767578
1607344821.509178,229,-169.7575225830078
1607344902.9715152,230,-166.2397003173828
1607344913.8583767,231,-165.53717041015625
1607344924.7145905,232,-164.7829132080078
1607344935.6073189,233,-183.1627960205078
1607344944.0978222,234,-127.89380645751953
1607344954.9264936,235,-160.28134155273438
1607345036.4295955,236,-131.47036743164062
1607345047.31526,237,-131.99368286132812
1607345053.1569693,238,-85.93792724609375
1607345064.028704,239,-150.29579162597656
1607345074.9105008,240,-177.61465454101562
1607345156.3312752,241,-125.7708969116211
1607345167.1682308,242,-126.46898651123047
1607345175.2559273,243,-100.89585876464844
1607345182.2155519,244,-111.73825073242188
1607345193.0664294,245,-171.2081298828125
1607345203.9105747,246,-171.53518676757812
1607345285.5445144,247,-171.16094970703125
