Wall time,Step,Value
1607266558.1162114,5,-312.0581970214844
1607266847.75357,18,-206.57835388183594
1607266941.8431222,24,-225.99317932128906
1607267242.4103675,40,-15.798233032226562
1607267264.510589,42,-204.8184356689453
1607267369.0618129,45,-197.22557067871094
1607267388.0666418,47,-239.69607543945312
1607267516.7828891,53,-162.67141723632812
1607267529.8868358,56,-17.021310806274414
1607267586.9760134,71,-20.255924224853516
1607267590.479718,74,-14.82193660736084
1607267634.311509,94,-22.300140380859375
1607267653.1901355,102,-47.15742492675781
1607267722.481077,105,-75.14203643798828
1607267723.8120768,106,-18.674057006835938
1607267833.2388592,113,-20.36894989013672
1607267861.9588437,126,-50.892578125
1607267880.0566943,139,-18.482248306274414
1607267906.8439155,150,-17.236177444458008
1607267913.1053681,155,-17.181047439575195
1607267916.8313646,158,-23.902751922607422
1607267927.5688348,167,-18.465532302856445
1607267928.7648323,168,-18.939876556396484
1607267969.4722004,178,-20.764904022216797
1607267974.6609297,183,-16.305381774902344
1607267976.8229969,185,-18.0889949798584
1607267977.9084787,186,-16.59028434753418
1607267982.1232185,190,-17.180259704589844
1607267990.2119884,198,-16.35125732421875
1607268008.3635252,206,-14.681290626525879
1607268011.415301,207,-55.14814758300781
1607268034.1411612,212,-19.37018394470215
1607268045.64456,223,-16.091110229492188
1607268072.139897,229,-15.092726707458496
1607268083.7778425,234,-17.381643295288086
1607268086.7972019,237,-14.268566131591797
1607268107.6120825,249,-15.740250587463379
1607268129.8507893,255,-15.460674285888672
1607268134.7118797,260,-16.4775390625
1607268148.433066,267,-15.710490226745605
1607268152.305079,271,-15.441154479980469
1607268154.2992039,273,-15.787086486816406
1607268173.8647318,292,-15.677727699279785
1607268178.689731,297,-16.98039436340332
1607268179.770731,298,-16.57534408569336
1607268184.4391026,303,-16.027156829833984
1607268189.3420846,308,-14.783271789550781
1607268195.3551779,310,-48.94091796875
1607268209.633931,318,-13.736139297485352
1607268210.5954788,319,-15.225919723510742
1607268221.8708124,330,-14.433197975158691
1607268230.7738113,339,-16.4462890625
1607268238.4233685,347,-16.364408493041992
1607268254.5736566,363,-13.499348640441895
1607268258.7905858,367,-14.004196166992188
1607268274.714155,377,-20.225494384765625
1607268336.5558202,421,-14.734188079833984
1607268337.4831073,422,-14.602715492248535
1607268344.8488245,430,-13.793356895446777
1607268366.9346862,439,-14.52684211730957
1607268368.7576854,441,-13.921378135681152
1607268369.650421,442,-13.869333267211914
1607268372.3869457,445,-14.968348503112793
1607268377.917914,451,-14.410643577575684
1607268386.2115884,460,-15.367438316345215
1607268394.9783838,463,-15.080872535705566
1607268395.9492412,464,-14.695301055908203
1607268405.177518,474,-14.017613410949707
1607268420.66873,491,-15.452079772949219
1607268422.681828,493,-14.44735336303711
1607268435.3534136,507,-13.470294952392578
1607268439.990748,512,-14.195855140686035
1607268441.7773523,514,-13.330975532531738
1607268444.5293465,517,-13.788996696472168
1607268458.2487144,525,-13.529757499694824
1607268463.9974604,531,-14.156645774841309
1607268466.0328124,533,-17.578044891357422
1607268468.8726413,536,-15.070245742797852
1607268474.406955,542,-13.455015182495117
1607268479.010644,547,-14.65381908416748
1607268488.1079378,557,-13.642109870910645
1607268493.6563115,563,-14.226651191711426
1607268499.2684405,569,-13.746106147766113
1607268502.972108,573,-14.416243553161621
1607268508.5247107,579,-14.622387886047363
1607268510.3698573,581,-14.2479887008667
