Wall time,Step,Value
1607339164.1281064,0,200.0
1607339171.4528728,1,200.0
1607339178.6954718,2,200.0
1607339185.9569016,3,200.0
1607339193.1918662,4,200.0
1607339275.0245166,5,200.0
1607339285.9861898,6,200.0
1607339297.0147557,7,200.0
1607339307.897334,8,200.0
1607339318.8107405,9,200.0
1607339401.4513698,10,200.0
1607339412.3288822,11,200.0
1607339423.2908762,12,200.0
1607339434.1584444,13,200.0
1607339444.968662,14,200.0
1607339527.6464517,15,200.0
1607339538.5152302,16,200.0
1607339549.4413838,17,200.0
1607339560.4319284,18,200.0
1607339571.4614267,19,200.0
1607339653.0660655,20,200.0
1607339663.8940964,21,200.0
1607339674.8038652,22,200.0
1607339685.739994,23,200.0
1607339696.718061,24,200.0
1607339778.9246488,25,200.0
1607339789.8517566,26,200.0
1607339800.7108436,27,200.0
1607339811.5887008,28,200.0
1607339822.5120018,29,200.0
1607339904.036136,30,200.0
1607339914.9220555,31,200.0
1607339925.8685312,32,200.0
1607339936.9125383,33,200.0
1607339948.2857766,34,200.0
1607340030.3407516,35,200.0
1607340041.4991944,36,200.0
1607340052.4552782,37,200.0
1607340063.367601,38,200.0
1607340074.23699,39,200.0
1607340155.9998305,40,200.0
1607340166.923783,41,200.0
1607340177.8267334,42,200.0
1607340188.7354176,43,200.0
1607340199.615621,44,200.0
1607340281.1383278,45,200.0
1607340292.1329298,46,200.0
1607340303.112823,47,200.0
1607340314.0944223,48,200.0
1607340324.9652984,49,200.0
1607340406.9945695,50,200.0
1607340417.9794781,51,200.0
1607340428.8985028,52,200.0
1607340440.867402,53,200.0
1607340451.8010824,54,200.0
1607340533.58113,55,200.0
1607340544.5313559,56,200.0
1607340555.5249186,57,200.0
1607340566.4883196,58,200.0
1607340577.4895723,59,200.0
1607340659.146888,60,200.0
1607340670.0347233,61,200.0
1607340680.9423306,62,200.0
1607340691.8719947,63,200.0
1607340702.8094134,64,200.0
1607340784.7291164,65,200.0
1607340795.6191406,66,200.0
1607340806.6971881,67,200.0
1607340817.6890411,68,200.0
1607340828.593412,69,200.0
1607340910.1688852,70,200.0
1607340921.0184593,71,200.0
1607340931.9122877,72,200.0
1607340942.8076413,73,200.0
1607340953.667473,74,200.0
1607341035.0903773,75,200.0
1607341045.966576,76,200.0
1607341056.9929032,77,200.0
1607341067.9651291,78,200.0
1607341079.1242595,79,200.0
1607341161.6910448,80,200.0
1607341172.8775637,81,200.0
1607341183.8725636,82,200.0
1607341194.8423629,83,200.0
1607341205.7979987,84,200.0
1607341287.9934108,85,200.0
1607341298.897046,86,200.0
1607341309.7909827,87,200.0
1607341320.6682053,88,200.0
1607341331.5332556,89,200.0
1607341413.0095773,90,200.0
1607341423.8710756,91,200.0
1607341434.7146497,92,200.0
1607341445.5788457,93,200.0
1607341456.4581718,94,200.0
1607341538.1068332,95,200.0
1607341548.9504983,96,200.0
1607341559.8540862,97,200.0
1607341570.7558777,98,200.0
1607341581.6272652,99,200.0
1607341663.2374237,100,200.0
1607341674.1350946,101,200.0
1607341685.0842907,102,200.0
1607341695.97064,103,200.0
1607341706.8015778,104,200.0
1607341788.261273,105,200.0
1607341799.1408,106,200.0
1607341809.9983993,107,200.0
1607341820.872064,108,200.0
1607341831.7253509,109,200.0
1607341913.2076764,110,200.0
1607341924.0412812,111,200.0
1607341934.9618242,112,200.0
1607341945.8666317,113,200.0
1607341956.6942446,114,200.0
1607342038.1332104,115,200.0
1607342048.992325,116,200.0
1607342059.8503723,117,200.0
1607342070.8121288,118,200.0
1607342081.671469,119,200.0
1607342163.2374752,120,200.0
1607342174.0978785,121,200.0
1607342184.9284766,122,200.0
1607342195.7703311,123,200.0
1607342206.6385782,124,200.0
1607342289.0713127,125,200.0
1607342299.8923857,126,200.0
1607342310.7357104,127,200.0
1607342321.5878906,128,200.0
1607342332.4178205,129,200.0
1607342413.9776433,130,200.0
1607342424.841439,131,200.0
1607342435.729308,132,200.0
1607342446.6266198,133,200.0
1607342457.4983563,134,200.0
1607342538.952474,135,200.0
1607342549.8073015,136,200.0
1607342560.681788,137,200.0
1607342571.5497813,138,200.0
1607342582.361351,139,200.0
1607342663.7502682,140,200.0
1607342674.6048613,141,200.0
1607342685.4306345,142,200.0
1607342696.3166587,143,200.0
1607342707.1796606,144,200.0
1607342788.8170614,145,200.0
1607342799.6691914,146,200.0
1607342810.5339632,147,200.0
1607342821.395793,148,200.0
1607342832.2505305,149,200.0
1607342913.7109478,150,200.0
1607342924.5535104,151,200.0
1607342935.4189808,152,200.0
1607342946.2915568,153,200.0
1607342957.114344,154,200.0
1607343038.749137,155,200.0
1607343049.600929,156,200.0
1607343060.4809597,157,200.0
1607343071.4492123,158,200.0
1607343082.2939148,159,200.0
1607343163.7405124,160,200.0
1607343174.5971892,161,200.0
1607343185.4807973,162,200.0
1607343196.4071813,163,200.0
1607343207.261039,164,200.0
1607343288.767574,165,200.0
1607343299.6089277,166,200.0
1607343310.4969788,167,200.0
1607343321.3397975,168,200.0
1607343332.1740923,169,200.0
1607343413.568222,170,200.0
1607343424.4020152,171,200.0
1607343435.2603784,172,200.0
1607343446.1313043,173,200.0
1607343456.9538944,174,200.0
1607343538.42811,175,200.0
1607343549.3005142,176,200.0
1607343560.1500678,177,200.0
1607343571.043348,178,200.0
1607343581.9037287,179,200.0
1607343663.2973044,180,200.0
1607343674.1489866,181,200.0
1607343684.9878364,182,200.0
1607343695.8388329,183,200.0
1607343706.710559,184,200.0
1607343788.1434097,185,200.0
1607343799.0277922,186,200.0
1607343809.8709383,187,200.0
1607343820.7530804,188,200.0
1607343831.627787,189,200.0
1607343913.3321962,190,200.0
1607343924.1744645,191,200.0
1607343935.0580828,192,200.0
1607343945.9191713,193,200.0
1607343956.7922482,194,200.0
1607344038.1835208,195,200.0
