Wall time,Step,Value
1607371641.3903284,0,200.0
1607371648.6831274,1,200.0
1607371655.9562871,2,200.0
1607371663.2115724,3,200.0
1607371670.478393,4,200.0
1607371753.1120157,5,200.0
1607371764.1756465,6,200.0
1607371775.3720746,7,200.0
1607371786.4079785,8,200.0
1607371797.3705173,9,200.0
1607371880.5251617,10,200.0
1607371891.8794007,11,200.0
1607371902.9274,12,200.0
1607371914.170714,13,200.0
1607371925.4401298,14,200.0
1607372009.2403927,15,200.0
1607372020.316754,16,200.0
1607372031.2924857,17,200.0
1607372042.2254193,18,200.0
1607372053.1880066,19,200.0
1607372135.1076689,20,200.0
1607372146.0628295,21,200.0
1607372157.0032585,22,200.0
1607372168.0757143,23,200.0
1607372179.0076122,24,200.0
1607372260.8805845,25,200.0
1607372272.0297053,26,200.0
1607372283.3618069,27,200.0
1607372294.824182,28,200.0
1607372306.3444717,29,200.0
1607372388.8536484,30,200.0
1607372399.8381462,31,200.0
1607372410.7762928,32,200.0
1607372421.7092519,33,200.0
1607372432.6497624,34,200.0
1607372514.6921525,35,200.0
1607372525.935726,36,200.0
1607372537.1822338,37,200.0
1607372548.655394,38,200.0
1607372559.7296731,39,200.0
1607372643.9510188,40,200.0
1607372655.2840466,41,200.0
1607372666.8250375,42,200.0
1607372678.0718849,43,200.0
1607372689.4807777,44,200.0
1607372772.5227969,45,200.0
1607372783.604382,46,200.0
1607372794.6835027,47,200.0
1607372805.7117562,48,200.0
1607372817.0709696,49,200.0
1607372901.5162365,50,200.0
1607372912.8589432,51,200.0
1607372923.9719348,52,200.0
1607372935.235931,53,200.0
1607372946.7007692,54,200.0
1607373031.9339306,55,200.0
1607373043.2982187,56,200.0
1607373054.9175045,57,200.0
1607373066.0041041,58,200.0
1607373077.1628847,59,200.0
1607373161.1957772,60,200.0
1607373172.2760105,61,200.0
1607373183.3281803,62,200.0
1607373194.352426,63,200.0
1607373205.323092,64,200.0
1607373287.9524243,65,200.0
1607373298.9983685,66,200.0
1607373310.24352,67,200.0
1607373321.4419758,68,200.0
1607373332.8500633,69,200.0
1607373415.2977698,70,200.0
1607373426.2068145,71,200.0
1607373437.0933383,72,200.0
1607373448.0688481,73,200.0
1607373458.997185,74,200.0
1607373540.7504523,75,200.0
1607373551.6226144,76,200.0
1607373562.5704315,77,200.0
1607373573.9976013,78,200.0
1607373585.1546865,79,200.0
1607373669.4378858,80,200.0
1607373680.6842964,81,200.0
1607373691.9125242,82,200.0
1607373703.0869708,83,200.0
1607373714.4007607,84,200.0
1607373797.877505,85,200.0
1607373809.0828705,86,200.0
1607373820.352313,87,200.0
1607373831.4315455,88,200.0
1607373842.5366411,89,200.0
1607373924.8670623,90,200.0
1607373935.826529,91,200.0
1607373946.869856,92,200.0
1607373957.7448757,93,200.0
1607373968.6479764,94,200.0
1607374050.8886995,95,200.0
1607374062.0094101,96,200.0
1607374073.015359,97,200.0
1607374084.0770035,98,200.0
1607374095.0442195,99,200.0
1607374178.8221934,100,200.0
1607374190.263275,101,200.0
1607374201.6596184,102,200.0
1607374212.877507,103,200.0
1607374224.1990843,104,200.0
1607374308.3238826,105,200.0
1607374319.625955,106,200.0
1607374331.1856236,107,200.0
1607374342.4342701,108,200.0
1607374353.6225085,109,200.0
1607374437.5290358,110,200.0
1607374448.8083694,111,200.0
1607374460.2052467,112,200.0
1607374472.2694075,113,200.0
1607374484.7474747,114,200.0
1607374569.373834,115,200.0
1607374580.5549173,116,200.0
1607374591.8211389,117,200.0
1607374603.0437727,118,200.0
1607374614.2793615,119,200.0
1607374697.8651705,120,200.0
1607374709.030997,121,200.0
1607374720.2842646,122,200.0
1607374731.5021985,123,200.0
1607374742.8096051,124,200.0
1607374826.8005965,125,200.0
1607374838.0738056,126,200.0
1607374849.7273564,127,200.0
1607374860.7849526,128,200.0
1607374871.8059685,129,200.0
1607374955.473053,130,200.0
1607374967.287363,131,200.0
1607374978.4364412,132,200.0
1607374989.7295938,133,200.0
1607375001.1720092,134,200.0
1607375086.4687703,135,200.0
1607375098.2337334,136,200.0
1607375109.5525172,137,200.0
1607375120.777638,138,200.0
1607375131.914561,139,200.0
1607375214.166506,140,200.0
1607375225.1010618,141,200.0
1607375236.2152505,142,200.0
1607375247.197166,143,200.0
1607375258.1338382,144,200.0
1607375340.3139703,145,200.0
1607375351.2118587,146,200.0
1607375362.4077225,147,200.0
1607375374.2965763,148,200.0
1607375385.6616502,149,200.0
1607375469.9860444,150,200.0
1607375481.7800937,151,200.0
1607375493.1096025,152,200.0
1607375504.4760268,153,200.0
1607375515.9449656,154,200.0
1607375599.8957543,155,200.0
1607375610.9632812,156,200.0
1607375622.1349027,157,200.0
1607375633.2042055,158,200.0
1607375644.274581,159,200.0
1607375726.4498534,160,200.0
1607375737.3259044,161,200.0
1607375748.2416065,162,200.0
1607375759.1647573,163,200.0
1607375770.0638075,164,200.0
1607375852.2630227,165,200.0
1607375863.198058,166,200.0
1607375874.1263907,167,200.0
1607375885.0515368,168,200.0
1607375896.0015924,169,200.0
1607375978.1141765,170,200.0
1607375989.0271976,171,200.0
1607375999.9504871,172,200.0
1607376010.8792915,173,200.0
1607376021.797593,174,200.0
1607376103.7248566,175,200.0
1607376114.651906,176,200.0
1607376125.58482,177,200.0
1607376136.5974207,178,200.0
1607376147.5104687,179,200.0
1607376229.2531512,180,200.0
1607376240.1221616,181,200.0
1607376251.0972273,182,200.0
1607376262.205062,183,200.0
1607376273.1171682,184,200.0
1607376355.0742018,185,200.0
1607376365.9741113,186,200.0
1607376376.9147012,187,200.0
1607376387.8231769,188,200.0
1607376398.7254765,189,200.0
1607376480.9391322,190,200.0
1607376491.8670084,191,200.0
1607376502.763824,192,200.0
1607376513.7238598,193,200.0
1607376524.6190917,194,200.0
1607376607.3577166,195,200.0
1607376618.3074062,196,200.0
