Wall time,Step,Value
1631652215.720832,51,0.0
1631652226.1090922,100,0.0
1631652236.7110634,181,0.0
1631652245.5927896,216,0.0
1631652253.4331746,241,0.0
1631652263.2027545,300,0.20000000298023224
1631652272.3850121,312,0.20000000298023224
1631652279.0305042,326,0.20000000298023224
1631652285.3770285,346,0.20000000298023224
1631652292.6161442,356,0.20000000298023224
1631652299.595736,365,0.20000000298023224
1631652307.172935,373,0.20000000298023224
1631652313.7439747,383,0.20000000298023224
1631652321.507089,393,0.20000000298023224
1631652327.2191558,420,0.4000000059604645
1631652361.3138807,431,0.4000000059604645
1631652368.4575925,439,0.6000000238418579
1631652377.475212,448,0.5
1631652387.4465582,459,0.4000000059604645
1631652397.1835546,470,0.30000001192092896
1631652406.2036562,478,0.20000000298023224
1631652413.6400118,486,0.20000000298023224
1631652421.185914,494,0.4000000059604645
1631652428.26981,504,0.6000000238418579
1631652435.9849675,513,0.6000000238418579
1631652443.964383,518,0.6000000238418579
1631652452.4177787,524,0.4000000059604645
1631652459.0553064,531,0.4000000059604645
1631652466.6986673,542,0.20000000298023224
1631652474.1220386,548,0.4000000059604645
1631652480.6340504,556,0.6000000238418579
1631652488.8368936,570,0.6000000238418579
1631652495.65129,571,0.6000000238418579
1631652504.5260997,584,0.6000000238418579
1631652513.5117478,599,0.6000000238418579
1631652521.2935052,616,0.6000000238418579
1631652529.7500498,626,0.6000000238418579
1631652537.8371115,644,0.4000000059604645
1631652545.9534373,654,0.4000000059604645
1631652552.805998,664,0.4000000059604645
1631652560.565511,675,0.20000000298023224
1631652568.5888488,689,0.20000000298023224
1631652575.239076,703,0.4000000059604645
1631652582.614196,711,0.4000000059604645
1631652591.6433427,723,0.20000000298023224
1631652630.296621,733,0.4000000059604645
1631652639.6028657,748,0.4000000059604645
1631652647.1798348,758,0.4000000059604645
1631652653.7146149,767,0.6000000238418579
1631652661.604985,782,0.6000000238418579
1631652669.3578274,792,0.4000000059604645
1631652677.49252,805,0.4000000059604645
1631652684.9763508,825,0.4000000059604645
1631652693.129433,837,0.20000000298023224
1631652700.901047,850,0.20000000298023224
1631652708.2429504,863,0.4000000059604645
1631652714.5582905,874,0.6000000238418579
1631652724.056697,883,0.4000000059604645
1631652731.0413678,897,0.6000000238418579
1631652739.101368,915,0.6000000238418579
1631652745.828296,938,0.4000000059604645
1631652753.849924,957,0.20000000298023224
1631652762.9280016,971,0.20000000298023224
1631652768.7916312,974,0.20000000298023224
1631652775.6998353,988,0.20000000298023224
1631652783.542942,1001,0.20000000298023224
1631652790.4165173,1013,0.20000000298023224
1631652798.7236164,1029,0.20000000298023224
